Week,Channel,Region,Channel Group,Channel Type,Super Region,Year,Quarter,Month,Spend,Impressions,Clicks,Conversions,Leads,Revenue,New Customers
2024-07-22,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-07,8076.73,658094,8724,185,537,21948.74,107
2024-07-22,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-07,9913.04,1787325,7189,64,162,7461.79,32
2024-07-22,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-07,6968.96,1489084,6645,67,183,6847.83,36
2024-07-22,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-07,4930.11,1029888,4177,46,121,4791.68,27
2024-07-22,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-07,12693.34,614046,5873,91,238,11751.01,48
2024-07-22,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-07,8882.18,479344,5032,83,230,9980.31,46
2024-07-22,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-07,6211.82,333886,3204,57,151,6640.08,34
2024-07-22,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-07,10909.68,151985,5247,273,733,38815.52,135
2024-07-22,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-07,8038.11,88082,3128,183,507,23518.66,105
2024-07-22,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-07,5616.75,61914,1896,122,304,16822.03,78
2024-07-22,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-07,8889.19,202959,8793,404,1108,50363.24,212
2024-07-22,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-07,6485.77,116678,4907,247,674,29084.3,145
2024-07-22,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-07,4016.85,78097,2871,151,380,18368.41,100
2024-07-22,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-07,7465.83,178933,4238,139,391,16104.62,76
2024-07-22,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-07,5478.1,124976,2703,99,246,11439.74,60
2024-07-22,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-07,3583.97,87835,1703,64,154,7970.48,38
2024-07-29,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-07,24238.27,508566,25137,1075,2891,123897.78,621
2024-07-29,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-07,16603.76,322982,13956,628,1575,75146,406
2024-07-29,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-07,8907.61,161557,7323,297,738,37895.59,169
2024-07-29,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-07,19670.49,1605429,20738,456,1250,52034.15,274
2024-07-29,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-07,14173.6,1074906,12202,297,703,36598.02,188
2024-07-29,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-07,7779.84,556091,6560,130,326,16911.41,73
2024-07-29,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-07,11992.4,2436914,9145,104,267,11181.51,65
2024-07-29,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-07,6701.25,1279991,4767,50,119,5717.41,30
2024-07-29,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-07,3962.54,779187,3234,30,77,3328.7,15
2024-07-29,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-07,15129.29,784956,6948,129,323,15359.73,84
2024-07-29,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-07,9141.18,446869,3916,70,167,8863.94,45
2024-07-29,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-07,5080.85,242452,2374,36,94,4661.79,17
2024-07-29,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-07,12054.51,152130,4446,258,628,36580.43,152
2024-07-29,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-07,6813.59,109054,3511,176,449,26795.55,92
2024-07-29,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-07,4570.47,60311,2124,113,307,15571.83,59
2024-07-29,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-07,10404.42,189774,6924,377,906,47141.64,247
2024-07-29,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-07,5910.09,137556,5554,259,672,34712.29,141
2024-07-29,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-07,3722.19,76101,3324,155,431,19506.96,83
2024-07-29,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-07,7265.2,213645,4310,127,318,16231.24,67
2024-07-29,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-07,4423.92,129778,2847,85,224,10320.37,41
2024-07-29,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-07,3160.11,75753,1728,58,157,6280.21,32
2024-08-05,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-08,22016.85,392024,18462,792,2013,104338.14,472
2024-08-05,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-08,14379.52,274919,14296,572,1578,72857.83,301
2024-08-05,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-08,10228.86,211135,10641,466,1310,54571.76,278
2024-08-05,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-08,15800.75,1156893,14296,265,693,32237.55,129
2024-08-05,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-08,11731.41,993619,13464,276,777,30315.62,153
2024-08-05,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-08,8295.65,666357,7727,173,444,20017.15,107
2024-08-05,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-08,9699.02,1850491,7949,75,204,9039.07,39
2024-08-05,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-08,7188.81,1505334,6645,71,201,7695.56,39
2024-08-05,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-08,4750.38,961310,3906,46,117,4998.67,29
2024-08-05,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-08,12446.28,671453,6815,107,294,12240.64,58
2024-08-05,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-08,9142.92,503587,4911,84,227,9459.47,48
2024-08-05,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-08,6373.35,328021,2795,53,127,6418.48,34
2024-08-05,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-08,11282.45,155560,5621,314,876,44208.67,169
2024-08-05,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-08,8191.84,90060,3001,185,491,24810.76,113
2024-08-05,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-08,4761.64,63486,1874,110,276,15829.44,70
2024-08-05,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-08,9171.75,156226,7103,345,993,39213.93,194
2024-08-05,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-08,6653.59,114022,4456,239,584,28190.4,151
2024-08-05,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-08,4126.17,79938,2980,154,374,19483.89,87
2024-08-05,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-08,7708.56,184864,4117,143,387,16703.83,82
2024-08-05,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-08,4949.29,128413,2496,90,225,10861.77,58
2024-08-05,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-08,2835.11,89287,1841,60,150,7734.01,34
2024-08-12,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-08,24806.79,497024,24391,1101,2934,128161.72,682
2024-08-12,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-08,16955.72,316631,13780,653,1569,81605.71,402
2024-08-12,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-08,9188.62,161328,7687,294,764,39072.06,155
2024-08-12,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-08,20094.88,1570874,17060,375,931,44638.95,240
2024-08-12,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-08,10490.07,766552,8737,176,431,22289.21,100
2024-08-12,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-08,6683.9,531493,6712,125,334,14569.26,61
2024-08-12,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-08,12139.17,2364367,8921,106,260,11928.57,71
2024-08-12,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-08,6898.98,1266003,4967,53,131,6285.6,32
2024-08-12,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-08,4060.84,763746,3346,33,89,3819.5,17
2024-08-12,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-08,12791.68,643429,5425,90,213,11123.25,52
2024-08-12,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-08,7306.73,360635,3391,48,123,6038.63,22
2024-08-12,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-08,5195.37,288842,2982,48,132,5379.38,26
2024-08-12,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-08,12338.78,153635,4731,292,717,43075.5,187
2024-08-12,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-08,6993.62,110917,3778,204,540,32245.24,107
2024-08-12,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-08,4707.35,57949,2133,122,343,17287.09,68
2024-08-12,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-08,8204.77,193248,7479,315,789,41050.07,160
2024-08-12,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-08,5384.93,110673,4687,209,561,24425.48,106
2024-08-12,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-08,3824.99,65953,2708,134,357,14812.5,76
2024-08-12,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-08,7401.71,217633,4653,149,383,19829.5,80
2024-08-12,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-08,4568.61,132502,3070,99,271,12437.69,52
2024-08-12,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-08,3247.66,73992,1674,59,168,6717.31,35
2024-08-19,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-08,19982.37,378281,19051,730,1947,85278.21,372
2024-08-19,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-08,14750.36,315245,17135,716,1956,78388.54,405
2024-08-19,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-08,10426.3,206917,9184,424,1049,50075.72,269
2024-08-19,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-08,16291.54,1255671,16441,326,890,41215.66,169
2024-08-19,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-08,12034.69,1001819,12708,275,768,31935.56,160
2024-08-19,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-08,7450.27,581645,6781,154,406,18461.15,100
2024-08-19,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-08,10000.37,2106453,9524,97,270,10005.68,52
2024-08-19,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-08,7342.79,1527395,6262,70,184,7401.38,43
2024-08-19,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-08,4803.79,932137,3367,40,93,4543.85,26
2024-08-19,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-08,12769.16,705099,7066,118,329,13781.94,67
2024-08-19,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-08,9321,495220,4539,81,217,9532.85,50
2024-08-19,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-08,5029.97,249429,2133,36,85,4501.67,23
2024-08-19,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-08,11549.86,126699,4566,273,762,35570.47,157
2024-08-19,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-08,8358.03,92212,2867,186,449,25927.6,123
2024-08-19,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-08,4872.44,64500,2029,119,299,17758.53,65
2024-08-19,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-08,9294.68,158850,6362,328,891,37629.61,197
2024-08-19,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-08,5597.04,116266,4123,206,503,25357.71,132
2024-08-19,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-08,3235.88,80511,3152,142,361,17871.55,76
2024-08-19,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-08,7864.08,179577,3713,136,348,15909.4,86
2024-08-19,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-08,5056.02,130704,2578,91,220,11423.65,56
2024-08-19,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-08,2756.45,90473,1954,59,157,7931.6,31
2024-08-26,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-08,23701.43,455584,18872,807,1945,97760.75,507
2024-08-26,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-08,12430.59,222918,10186,390,981,50750.68,206
2024-08-26,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-08,8426,172103,8729,337,912,38317.18,173
2024-08-26,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-08,19201.57,1444989,15805,371,884,46023.96,244
2024-08-26,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-08,10773.14,761918,9132,185,476,24330.45,105
2024-08-26,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-08,6863.62,520986,6949,138,384,16862.75,74
2024-08-26,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-08,9585.55,1800582,6738,67,166,7742.66,38
2024-08-26,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-08,5888.53,1149388,4827,45,119,5023.05,22
2024-08-26,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-08,4172.8,892914,4106,42,121,4267.66,23
2024-08-26,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-08,13054.57,630453,5612,99,244,12700.48,60
2024-08-26,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-08,7454.12,369421,3676,54,150,7120.48,28
2024-08-26,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-08,5313.31,281154,2868,47,137,5504.16,27
2024-08-26,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-08,9758.57,146829,4786,230,593,34077.83,113
2024-08-26,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-08,6783.22,83694,2989,163,449,21425.86,85
2024-08-26,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-08,4803.92,52733,1718,104,268,13585.81,61
2024-08-26,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-08,8354.99,195607,8014,361,949,48862.15,186
2024-08-26,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-08,5521.12,112641,4986,235,657,28760.08,129
2024-08-26,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-08,3904.56,66817,2733,143,398,16540.22,87
2024-08-26,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-08,6335.57,185218,4152,126,339,15309.23,62
2024-08-26,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-08,4673.31,107375,2476,83,232,9107.19,48
2024-08-26,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-08,3301.34,75479,1503,58,140,6894.93,37
2024-09-02,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-09,20474.24,405012,21293,856,2383,105272.36,466
2024-09-02,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-09,15044.42,307055,14811,658,1792,75106.15,397
2024-09-02,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-09,9241.73,176861,7861,348,894,42556.24,223
2024-09-02,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-09,16652.55,1390670,19088,397,1127,44215.79,223
2024-09-02,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-09,12221.94,977882,11592,264,676,30931.24,164
2024-09-02,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-09,7498.92,562428,6192,142,338,17684.52,91
2024-09-02,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-09,10222.43,2133198,8990,96,267,10125.93,55
2024-09-02,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-09,6929.53,1386020,5356,61,159,6702.15,39
2024-09-02,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-09,3755.75,698844,2682,28,66,3285.52,16
2024-09-02,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-09,12995.29,712733,7045,121,333,13800.98,74
2024-09-02,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-09,9363.58,476849,4126,79,184,9662.94,49
2024-09-02,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-09,5138.18,244857,2203,34,86,4430.18,18
2024-09-02,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-09,11613.63,129162,4108,257,678,34889.67,158
2024-09-02,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-09,6553.43,93495,2810,159,382,23120.99,96
2024-09-02,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-09,3876.27,61533,2026,104,273,14861.18,53
2024-09-02,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-09,9448.45,162061,6052,330,819,39343.71,213
2024-09-02,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-09,5707.07,117680,4413,217,537,27736.84,129
2024-09-02,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-09,3142.58,76969,3169,136,366,17924.16,67
2024-09-02,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-09,7037.58,182437,3421,116,283,14166.49,72
2024-09-02,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-09,3939.08,131137,2718,84,212,11013.78,44
2024-09-02,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-09,2668.98,76939,1745,54,147,6342.33,27
2024-09-09,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-09,22576.28,417781,18233,834,2030,104946.81,537
2024-09-09,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-09,12784.7,221860,10750,420,1105,56407.21,224
2024-09-09,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-09,8609.1,167650,8976,369,1041,43933.97,201
2024-09-09,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-09,14855.09,1075415,12309,237,589,30565.16,126
2024-09-09,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-09,9843.39,776741,9920,188,510,22064.69,95
2024-09-09,Paid Social,APAC,Social,Paid,International,2024,2024-Q3,2024-09,6937.49,587864,7768,163,453,17919.67,93
2024-09-09,Display,North America,Display,Paid,Americas,2024,2024-Q3,2024-09,9776.72,1775276,7067,75,193,9025.4,44
2024-09-09,Display,EMEA,Display,Paid,International,2024,2024-Q3,2024-09,6032.82,1176289,5224,52,141,6106.91,29
2024-09-09,Display,APAC,Display,Paid,International,2024,2024-Q3,2024-09,4247.09,871780,3743,42,114,4486.85,25
2024-09-09,Video,North America,Video,Paid,Americas,2024,2024-Q3,2024-09,10384.08,506949,4827,69,181,8345.78,32
2024-09-09,Video,EMEA,Video,Paid,International,2024,2024-Q3,2024-09,7641.83,431298,4506,73,204,7990.12,40
2024-09-09,Video,APAC,Video,Paid,International,2024,2024-Q3,2024-09,5396.92,291372,2612,45,115,5166.02,29
2024-09-09,Email,North America,CRM,Owned,Americas,2024,2024-Q3,2024-09,9897.34,148116,5098,265,709,40837.54,132
2024-09-09,Email,EMEA,CRM,Owned,International,2024,2024-Q3,2024-09,6920.46,85110,3033,174,493,24063.32,99
2024-09-09,Email,APAC,CRM,Owned,International,2024,2024-Q3,2024-09,4870.22,53654,1743,111,299,15180.54,72
2024-09-09,Organic Search,North America,Search,Earned,Americas,2024,2024-Q3,2024-09,7642.74,156728,6723,305,832,36095.95,159
2024-09-09,Organic Search,EMEA,Search,Earned,International,2024,2024-Q3,2024-09,5620.49,95909,3992,200,542,22339.49,116
2024-09-09,Organic Search,APAC,Search,Earned,International,2024,2024-Q3,2024-09,3921.91,67995,2475,139,336,16842.39,93
2024-09-09,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q3,2024-09,6480.46,187394,4397,144,395,18258,78
2024-09-09,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q3,2024-09,4758.74,108510,2349,85,233,9754.24,53
2024-09-09,Affiliate,APAC,Partner,Paid,International,2024,2024-Q3,2024-09,2923.83,76495,1530,53,139,6553.36,33
2024-09-16,Paid Search,North America,Search,Paid,Americas,2024,2024-Q3,2024-09,20852.44,439997,22895,971,2695,107231.11,556
2024-09-16,Paid Search,EMEA,Search,Paid,International,2024,2024-Q3,2024-09,15113.67,297002,13376,628,1566,75028.4,406
2024-09-16,Paid Search,APAC,Search,Paid,International,2024,2024-Q3,2024-09,8796.68,162173,7217,320,781,40460.22,200
2024-09-16,Paid Social,North America,Social,Paid,Americas,2024,2024-Q3,2024-09,16964.36,1396248,16944,370,1007,41889.21,220
2024-09-16,Paid Social,EMEA,Social,Paid,International,2024,2024-Q3,2024-09,10803.96,833396,9312,204,522,24753.59,130
