Month,Source,Segment,Stage,Source Type,Stage Order,Year,Quarter,Month Label,Cycle Days,Records,Pipeline Value,Won Value,Visitors,Leads,MQLs,SQLs,Opportunities,Customers,Cycle Pool
2024-08-01,Webinar,Enterprise,SQL,Nurture,4,2024,2024-Q3,2024-08,92.78,84,0,0,0,0,0,84,0,0,0
2024-08-01,Webinar,Enterprise,Opportunity,Nurture,5,2024,2024-Q3,2024-08,92.78,56,1588411,0,0,0,0,0,56,0,0
2024-08-01,Webinar,Enterprise,Customer,Nurture,6,2024,2024-Q3,2024-08,92.78,22,619288,619288,0,0,0,0,0,22,2041.16
2024-08-01,Webinar,Mid-Market,Visitors,Nurture,1,2024,2024-Q3,2024-08,0,3907,0,0,3907,0,0,0,0,0,0
2024-08-01,Webinar,Mid-Market,Leads,Nurture,2,2024,2024-Q3,2024-08,0,597,0,0,0,597,0,0,0,0,0
2024-08-01,Webinar,Mid-Market,MQL,Nurture,3,2024,2024-Q3,2024-08,0,242,0,0,0,0,242,0,0,0,0
2024-08-01,Webinar,Mid-Market,SQL,Nurture,4,2024,2024-Q3,2024-08,44.18,133,0,0,0,0,0,133,0,0,0
2024-08-01,Webinar,Mid-Market,Opportunity,Nurture,5,2024,2024-Q3,2024-08,44.18,87,798206,0,0,0,0,0,87,0,0
2024-08-01,Webinar,Mid-Market,Customer,Nurture,6,2024,2024-Q3,2024-08,44.18,31,285895,285895,0,0,0,0,0,31,1369.58
2024-08-01,Webinar,SMB,Visitors,Nurture,1,2024,2024-Q3,2024-08,0,5109,0,0,5109,0,0,0,0,0,0
2024-08-01,Webinar,SMB,Leads,Nurture,2,2024,2024-Q3,2024-08,0,780,0,0,0,780,0,0,0,0,0
2024-08-01,Webinar,SMB,MQL,Nurture,3,2024,2024-Q3,2024-08,0,319,0,0,0,0,319,0,0,0,0
2024-08-01,Webinar,SMB,SQL,Nurture,4,2024,2024-Q3,2024-08,20.34,184,0,0,0,0,0,184,0,0,0
2024-08-01,Webinar,SMB,Opportunity,Nurture,5,2024,2024-Q3,2024-08,20.34,110,351686,0,0,0,0,0,110,0,0
2024-08-01,Webinar,SMB,Customer,Nurture,6,2024,2024-Q3,2024-08,20.34,41,131480,131480,0,0,0,0,0,41,833.94
2024-08-01,Partner,Enterprise,Visitors,Partner,1,2024,2024-Q3,2024-08,0,4338,0,0,4338,0,0,0,0,0,0
2024-08-01,Partner,Enterprise,Leads,Partner,2,2024,2024-Q3,2024-08,0,449,0,0,0,449,0,0,0,0,0
2024-08-01,Partner,Enterprise,MQL,Partner,3,2024,2024-Q3,2024-08,0,190,0,0,0,0,190,0,0,0,0
2024-08-01,Partner,Enterprise,SQL,Partner,4,2024,2024-Q3,2024-08,86.53,106,0,0,0,0,0,106,0,0,0
2024-08-01,Partner,Enterprise,Opportunity,Partner,5,2024,2024-Q3,2024-08,86.53,64,1890113,0,0,0,0,0,64,0,0
2024-08-01,Partner,Enterprise,Customer,Partner,6,2024,2024-Q3,2024-08,86.53,28,825977,825977,0,0,0,0,0,28,2422.84
2024-08-01,Partner,Mid-Market,Visitors,Partner,1,2024,2024-Q3,2024-08,0,6542,0,0,6542,0,0,0,0,0,0
2024-08-01,Partner,Mid-Market,Leads,Partner,2,2024,2024-Q3,2024-08,0,676,0,0,0,676,0,0,0,0,0
2024-08-01,Partner,Mid-Market,MQL,Partner,3,2024,2024-Q3,2024-08,0,282,0,0,0,0,282,0,0,0,0
2024-08-01,Partner,Mid-Market,SQL,Partner,4,2024,2024-Q3,2024-08,47.71,152,0,0,0,0,0,152,0,0,0
2024-08-01,Partner,Mid-Market,Opportunity,Partner,5,2024,2024-Q3,2024-08,47.71,95,889397,0,0,0,0,0,95,0,0
2024-08-01,Partner,Mid-Market,Customer,Partner,6,2024,2024-Q3,2024-08,47.71,33,309418,309418,0,0,0,0,0,33,1574.43
2024-08-01,Partner,SMB,Visitors,Partner,1,2024,2024-Q3,2024-08,0,8410,0,0,8410,0,0,0,0,0,0
2024-08-01,Partner,SMB,Leads,Partner,2,2024,2024-Q3,2024-08,0,856,0,0,0,856,0,0,0,0,0
2024-08-01,Partner,SMB,MQL,Partner,3,2024,2024-Q3,2024-08,0,363,0,0,0,0,363,0,0,0,0
2024-08-01,Partner,SMB,SQL,Partner,4,2024,2024-Q3,2024-08,21.28,199,0,0,0,0,0,199,0,0,0
2024-08-01,Partner,SMB,Opportunity,Partner,5,2024,2024-Q3,2024-08,21.28,121,361915,0,0,0,0,0,121,0,0
2024-08-01,Partner,SMB,Customer,Partner,6,2024,2024-Q3,2024-08,21.28,44,131777,131777,0,0,0,0,0,44,936.32
2024-08-01,Direct,Enterprise,Visitors,Inbound,1,2024,2024-Q3,2024-08,0,9666,0,0,9666,0,0,0,0,0,0
2024-08-01,Direct,Enterprise,Leads,Inbound,2,2024,2024-Q3,2024-08,0,872,0,0,0,872,0,0,0,0,0
2024-08-01,Direct,Enterprise,MQL,Inbound,3,2024,2024-Q3,2024-08,0,358,0,0,0,0,358,0,0,0,0
2024-08-01,Direct,Enterprise,SQL,Inbound,4,2024,2024-Q3,2024-08,84.55,205,0,0,0,0,0,205,0,0,0
2024-08-01,Direct,Enterprise,Opportunity,Inbound,5,2024,2024-Q3,2024-08,84.55,124,3503812,0,0,0,0,0,124,0,0
2024-08-01,Direct,Enterprise,Customer,Inbound,6,2024,2024-Q3,2024-08,84.55,55,1551284,1551284,0,0,0,0,0,55,4650.25
2024-08-01,Direct,Mid-Market,Visitors,Inbound,1,2024,2024-Q3,2024-08,0,15329,0,0,15329,0,0,0,0,0,0
2024-08-01,Direct,Mid-Market,Leads,Inbound,2,2024,2024-Q3,2024-08,0,1351,0,0,0,1351,0,0,0,0,0
2024-08-01,Direct,Mid-Market,MQL,Inbound,3,2024,2024-Q3,2024-08,0,581,0,0,0,0,581,0,0,0,0
2024-08-01,Direct,Mid-Market,SQL,Inbound,4,2024,2024-Q3,2024-08,44.57,315,0,0,0,0,0,315,0,0,0
2024-08-01,Direct,Mid-Market,Opportunity,Inbound,5,2024,2024-Q3,2024-08,44.57,199,1874893,0,0,0,0,0,199,0,0
2024-08-01,Direct,Mid-Market,Customer,Inbound,6,2024,2024-Q3,2024-08,44.57,71,670109,670109,0,0,0,0,0,71,3164.47
2024-08-01,Direct,SMB,Visitors,Inbound,1,2024,2024-Q3,2024-08,0,20350,0,0,20350,0,0,0,0,0,0
2024-08-01,Direct,SMB,Leads,Inbound,2,2024,2024-Q3,2024-08,0,1814,0,0,0,1814,0,0,0,0,0
2024-08-01,Direct,SMB,MQL,Inbound,3,2024,2024-Q3,2024-08,0,800,0,0,0,0,800,0,0,0,0
2024-08-01,Direct,SMB,SQL,Inbound,4,2024,2024-Q3,2024-08,21.14,435,0,0,0,0,0,435,0,0,0
2024-08-01,Direct,SMB,Opportunity,Inbound,5,2024,2024-Q3,2024-08,21.14,277,910568,0,0,0,0,0,277,0,0
2024-08-01,Direct,SMB,Customer,Inbound,6,2024,2024-Q3,2024-08,21.14,94,309999,309999,0,0,0,0,0,94,1987.16
2024-09-01,Paid Search,Enterprise,Visitors,Paid,1,2024,2024-Q3,2024-09,0,11368,0,0,11368,0,0,0,0,0,0
2024-09-01,Paid Search,Enterprise,Leads,Paid,2,2024,2024-Q3,2024-09,0,1184,0,0,0,1184,0,0,0,0,0
2024-09-01,Paid Search,Enterprise,MQL,Paid,3,2024,2024-Q3,2024-09,0,516,0,0,0,0,516,0,0,0,0
2024-09-01,Paid Search,Enterprise,SQL,Paid,4,2024,2024-Q3,2024-09,92.38,284,0,0,0,0,0,284,0,0,0
2024-09-01,Paid Search,Enterprise,Opportunity,Paid,5,2024,2024-Q3,2024-09,92.38,179,5065156,0,0,0,0,0,179,0,0
2024-09-01,Paid Search,Enterprise,Customer,Paid,6,2024,2024-Q3,2024-09,92.38,76,2150903,2150903,0,0,0,0,0,76,7020.88
2024-09-01,Paid Search,Mid-Market,Visitors,Paid,1,2024,2024-Q3,2024-09,0,18291,0,0,18291,0,0,0,0,0,0
2024-09-01,Paid Search,Mid-Market,Leads,Paid,2,2024,2024-Q3,2024-09,0,1952,0,0,0,1952,0,0,0,0,0
2024-09-01,Paid Search,Mid-Market,MQL,Paid,3,2024,2024-Q3,2024-09,0,841,0,0,0,0,841,0,0,0,0
2024-09-01,Paid Search,Mid-Market,SQL,Paid,4,2024,2024-Q3,2024-09,45.12,454,0,0,0,0,0,454,0,0,0
2024-09-01,Paid Search,Mid-Market,Opportunity,Paid,5,2024,2024-Q3,2024-09,45.12,288,2623804,0,0,0,0,0,288,0,0
2024-09-01,Paid Search,Mid-Market,Customer,Paid,6,2024,2024-Q3,2024-09,45.12,102,925009,925009,0,0,0,0,0,102,4602.24
2024-09-01,Paid Search,SMB,Visitors,Paid,1,2024,2024-Q3,2024-09,0,23758,0,0,23758,0,0,0,0,0,0
2024-09-01,Paid Search,SMB,Leads,Paid,2,2024,2024-Q3,2024-09,0,2606,0,0,0,2606,0,0,0,0,0
2024-09-01,Paid Search,SMB,MQL,Paid,3,2024,2024-Q3,2024-09,0,1102,0,0,0,0,1102,0,0,0,0
2024-09-01,Paid Search,SMB,SQL,Paid,4,2024,2024-Q3,2024-09,20.31,615,0,0,0,0,0,615,0,0,0
2024-09-01,Paid Search,SMB,Opportunity,Paid,5,2024,2024-Q3,2024-09,20.31,378,1208099,0,0,0,0,0,378,0,0
2024-09-01,Paid Search,SMB,Customer,Paid,6,2024,2024-Q3,2024-09,20.31,130,415663,415663,0,0,0,0,0,130,2640.3
2024-09-01,Paid Social,Enterprise,Visitors,Paid,1,2024,2024-Q3,2024-09,0,14379,0,0,14379,0,0,0,0,0,0
2024-09-01,Paid Social,Enterprise,Leads,Paid,2,2024,2024-Q3,2024-09,0,1063,0,0,0,1063,0,0,0,0,0
2024-09-01,Paid Social,Enterprise,MQL,Paid,3,2024,2024-Q3,2024-09,0,444,0,0,0,0,444,0,0,0,0
2024-09-01,Paid Social,Enterprise,SQL,Paid,4,2024,2024-Q3,2024-09,87.9,242,0,0,0,0,0,242,0,0,0
2024-09-01,Paid Social,Enterprise,Opportunity,Paid,5,2024,2024-Q3,2024-09,87.9,145,4224909,0,0,0,0,0,145,0,0
2024-09-01,Paid Social,Enterprise,Customer,Paid,6,2024,2024-Q3,2024-09,87.9,60,1757578,1757578,0,0,0,0,0,60,5274.0
2024-09-01,Paid Social,Mid-Market,Visitors,Paid,1,2024,2024-Q3,2024-09,0,21762,0,0,21762,0,0,0,0,0,0
2024-09-01,Paid Social,Mid-Market,Leads,Paid,2,2024,2024-Q3,2024-09,0,1638,0,0,0,1638,0,0,0,0,0
2024-09-01,Paid Social,Mid-Market,MQL,Paid,3,2024,2024-Q3,2024-09,0,674,0,0,0,0,674,0,0,0,0
2024-09-01,Paid Social,Mid-Market,SQL,Paid,4,2024,2024-Q3,2024-09,47.5,372,0,0,0,0,0,372,0,0,0
2024-09-01,Paid Social,Mid-Market,Opportunity,Paid,5,2024,2024-Q3,2024-09,47.5,222,2106106,0,0,0,0,0,222,0,0
2024-09-01,Paid Social,Mid-Market,Customer,Paid,6,2024,2024-Q3,2024-09,47.5,80,758843,758843,0,0,0,0,0,80,3800.0
2024-09-01,Paid Social,SMB,Visitors,Paid,1,2024,2024-Q3,2024-09,0,27845,0,0,27845,0,0,0,0,0,0
2024-09-01,Paid Social,SMB,Leads,Paid,2,2024,2024-Q3,2024-09,0,2055,0,0,0,2055,0,0,0,0,0
2024-09-01,Paid Social,SMB,MQL,Paid,3,2024,2024-Q3,2024-09,0,849,0,0,0,0,849,0,0,0,0
2024-09-01,Paid Social,SMB,SQL,Paid,4,2024,2024-Q3,2024-09,20.7,462,0,0,0,0,0,462,0,0,0
2024-09-01,Paid Social,SMB,Opportunity,Paid,5,2024,2024-Q3,2024-09,20.7,276,854015,0,0,0,0,0,276,0,0
2024-09-01,Paid Social,SMB,Customer,Paid,6,2024,2024-Q3,2024-09,20.7,95,294303,294303,0,0,0,0,0,95,1966.5
2024-09-01,Organic Search,Enterprise,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,18416,0,0,18416,0,0,0,0,0,0
2024-09-01,Organic Search,Enterprise,Leads,Inbound,2,2024,2024-Q3,2024-09,0,2179,0,0,0,2179,0,0,0,0,0
2024-09-01,Organic Search,Enterprise,MQL,Inbound,3,2024,2024-Q3,2024-09,0,929,0,0,0,0,929,0,0,0,0
2024-09-01,Organic Search,Enterprise,SQL,Inbound,4,2024,2024-Q3,2024-09,84.88,516,0,0,0,0,0,516,0,0,0
2024-09-01,Organic Search,Enterprise,Opportunity,Inbound,5,2024,2024-Q3,2024-09,84.88,320,8941939,0,0,0,0,0,320,0,0
2024-09-01,Organic Search,Enterprise,Customer,Inbound,6,2024,2024-Q3,2024-09,84.88,143,3988280,3988280,0,0,0,0,0,143,12137.84
2024-09-01,Organic Search,Mid-Market,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,29367,0,0,29367,0,0,0,0,0,0
2024-09-01,Organic Search,Mid-Market,Leads,Inbound,2,2024,2024-Q3,2024-09,0,3485,0,0,0,3485,0,0,0,0,0
2024-09-01,Organic Search,Mid-Market,MQL,Inbound,3,2024,2024-Q3,2024-09,0,1457,0,0,0,0,1457,0,0,0,0
2024-09-01,Organic Search,Mid-Market,SQL,Inbound,4,2024,2024-Q3,2024-09,44.51,817,0,0,0,0,0,817,0,0,0
2024-09-01,Organic Search,Mid-Market,Opportunity,Inbound,5,2024,2024-Q3,2024-09,44.51,500,4710295,0,0,0,0,0,500,0,0
2024-09-01,Organic Search,Mid-Market,Customer,Inbound,6,2024,2024-Q3,2024-09,44.51,183,1722352,1722352,0,0,0,0,0,183,8145.33
2024-09-01,Organic Search,SMB,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,38525,0,0,38525,0,0,0,0,0,0
2024-09-01,Organic Search,SMB,Leads,Inbound,2,2024,2024-Q3,2024-09,0,4496,0,0,0,4496,0,0,0,0,0
2024-09-01,Organic Search,SMB,MQL,Inbound,3,2024,2024-Q3,2024-09,0,1904,0,0,0,0,1904,0,0,0,0
2024-09-01,Organic Search,SMB,SQL,Inbound,4,2024,2024-Q3,2024-09,21.44,1057,0,0,0,0,0,1057,0,0,0
2024-09-01,Organic Search,SMB,Opportunity,Inbound,5,2024,2024-Q3,2024-09,21.44,654,2132784,0,0,0,0,0,654,0,0
2024-09-01,Organic Search,SMB,Customer,Inbound,6,2024,2024-Q3,2024-09,21.44,218,709649,709649,0,0,0,0,0,218,4673.92
2024-09-01,Email,Enterprise,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,5729,0,0,5729,0,0,0,0,0,0
2024-09-01,Email,Enterprise,Leads,Nurture,2,2024,2024-Q3,2024-09,0,751,0,0,0,751,0,0,0,0,0
2024-09-01,Email,Enterprise,MQL,Nurture,3,2024,2024-Q3,2024-09,0,311,0,0,0,0,311,0,0,0,0
2024-09-01,Email,Enterprise,SQL,Nurture,4,2024,2024-Q3,2024-09,90.9,169,0,0,0,0,0,169,0,0,0
2024-09-01,Email,Enterprise,Opportunity,Nurture,5,2024,2024-Q3,2024-09,90.9,101,2923849,0,0,0,0,0,101,0,0
2024-09-01,Email,Enterprise,Customer,Nurture,6,2024,2024-Q3,2024-09,90.9,47,1363111,1363111,0,0,0,0,0,47,4272.3
2024-09-01,Email,Mid-Market,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,8366,0,0,8366,0,0,0,0,0,0
2024-09-01,Email,Mid-Market,Leads,Nurture,2,2024,2024-Q3,2024-09,0,1078,0,0,0,1078,0,0,0,0,0
2024-09-01,Email,Mid-Market,MQL,Nurture,3,2024,2024-Q3,2024-09,0,459,0,0,0,0,459,0,0,0,0
2024-09-01,Email,Mid-Market,SQL,Nurture,4,2024,2024-Q3,2024-09,46.13,248,0,0,0,0,0,248,0,0,0
2024-09-01,Email,Mid-Market,Opportunity,Nurture,5,2024,2024-Q3,2024-09,46.13,151,1357456,0,0,0,0,0,151,0,0
2024-09-01,Email,Mid-Market,Customer,Nurture,6,2024,2024-Q3,2024-09,46.13,54,480353,480353,0,0,0,0,0,54,2491.02
2024-09-01,Email,SMB,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,11036,0,0,11036,0,0,0,0,0,0
2024-09-01,Email,SMB,Leads,Nurture,2,2024,2024-Q3,2024-09,0,1409,0,0,0,1409,0,0,0,0,0
2024-09-01,Email,SMB,MQL,Nurture,3,2024,2024-Q3,2024-09,0,588,0,0,0,0,588,0,0,0,0
2024-09-01,Email,SMB,SQL,Nurture,4,2024,2024-Q3,2024-09,20.66,317,0,0,0,0,0,317,0,0,0
2024-09-01,Email,SMB,Opportunity,Nurture,5,2024,2024-Q3,2024-09,20.66,192,601396,0,0,0,0,0,192,0,0
2024-09-01,Email,SMB,Customer,Nurture,6,2024,2024-Q3,2024-09,20.66,59,184771,184771,0,0,0,0,0,59,1218.94
2024-09-01,Webinar,Enterprise,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,2302,0,0,2302,0,0,0,0,0,0
2024-09-01,Webinar,Enterprise,Leads,Nurture,2,2024,2024-Q3,2024-09,0,340,0,0,0,340,0,0,0,0,0
2024-09-01,Webinar,Enterprise,MQL,Nurture,3,2024,2024-Q3,2024-09,0,147,0,0,0,0,147,0,0,0,0
2024-09-01,Webinar,Enterprise,SQL,Nurture,4,2024,2024-Q3,2024-09,85.19,82,0,0,0,0,0,82,0,0,0
2024-09-01,Webinar,Enterprise,Opportunity,Nurture,5,2024,2024-Q3,2024-09,85.19,53,1549970,0,0,0,0,0,53,0,0
2024-09-01,Webinar,Enterprise,Customer,Nurture,6,2024,2024-Q3,2024-09,85.19,22,646675,646675,0,0,0,0,0,22,1874.18
2024-09-01,Webinar,Mid-Market,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,3646,0,0,3646,0,0,0,0,0,0
2024-09-01,Webinar,Mid-Market,Leads,Nurture,2,2024,2024-Q3,2024-09,0,553,0,0,0,553,0,0,0,0,0
2024-09-01,Webinar,Mid-Market,MQL,Nurture,3,2024,2024-Q3,2024-09,0,239,0,0,0,0,239,0,0,0,0
2024-09-01,Webinar,Mid-Market,SQL,Nurture,4,2024,2024-Q3,2024-09,46.85,132,0,0,0,0,0,132,0,0,0
2024-09-01,Webinar,Mid-Market,Opportunity,Nurture,5,2024,2024-Q3,2024-09,46.85,83,797983,0,0,0,0,0,83,0,0
2024-09-01,Webinar,Mid-Market,Customer,Nurture,6,2024,2024-Q3,2024-09,46.85,28,268683,268683,0,0,0,0,0,28,1311.8
2024-09-01,Webinar,SMB,Visitors,Nurture,1,2024,2024-Q3,2024-09,0,4474,0,0,4474,0,0,0,0,0,0
2024-09-01,Webinar,SMB,Leads,Nurture,2,2024,2024-Q3,2024-09,0,699,0,0,0,699,0,0,0,0,0
2024-09-01,Webinar,SMB,MQL,Nurture,3,2024,2024-Q3,2024-09,0,297,0,0,0,0,297,0,0,0,0
2024-09-01,Webinar,SMB,SQL,Nurture,4,2024,2024-Q3,2024-09,21.4,165,0,0,0,0,0,165,0,0,0
2024-09-01,Webinar,SMB,Opportunity,Nurture,5,2024,2024-Q3,2024-09,21.4,100,300731,0,0,0,0,0,100,0,0
2024-09-01,Webinar,SMB,Customer,Nurture,6,2024,2024-Q3,2024-09,21.4,35,104671,104671,0,0,0,0,0,35,749.0
2024-09-01,Partner,Enterprise,Visitors,Partner,1,2024,2024-Q3,2024-09,0,3693,0,0,3693,0,0,0,0,0,0
2024-09-01,Partner,Enterprise,Leads,Partner,2,2024,2024-Q3,2024-09,0,367,0,0,0,367,0,0,0,0,0
2024-09-01,Partner,Enterprise,MQL,Partner,3,2024,2024-Q3,2024-09,0,156,0,0,0,0,156,0,0,0,0
2024-09-01,Partner,Enterprise,SQL,Partner,4,2024,2024-Q3,2024-09,89.75,84,0,0,0,0,0,84,0,0,0
2024-09-01,Partner,Enterprise,Opportunity,Partner,5,2024,2024-Q3,2024-09,89.75,55,1524591,0,0,0,0,0,55,0,0
2024-09-01,Partner,Enterprise,Customer,Partner,6,2024,2024-Q3,2024-09,89.75,22,606478,606478,0,0,0,0,0,22,1974.5
2024-09-01,Partner,Mid-Market,Visitors,Partner,1,2024,2024-Q3,2024-09,0,5922,0,0,5922,0,0,0,0,0,0
2024-09-01,Partner,Mid-Market,Leads,Partner,2,2024,2024-Q3,2024-09,0,605,0,0,0,605,0,0,0,0,0
2024-09-01,Partner,Mid-Market,MQL,Partner,3,2024,2024-Q3,2024-09,0,248,0,0,0,0,248,0,0,0,0
2024-09-01,Partner,Mid-Market,SQL,Partner,4,2024,2024-Q3,2024-09,45.28,138,0,0,0,0,0,138,0,0,0
2024-09-01,Partner,Mid-Market,Opportunity,Partner,5,2024,2024-Q3,2024-09,45.28,84,768573,0,0,0,0,0,84,0,0
2024-09-01,Partner,Mid-Market,Customer,Partner,6,2024,2024-Q3,2024-09,45.28,30,274660,274660,0,0,0,0,0,30,1358.4
2024-09-01,Partner,SMB,Visitors,Partner,1,2024,2024-Q3,2024-09,0,8007,0,0,8007,0,0,0,0,0,0
2024-09-01,Partner,SMB,Leads,Partner,2,2024,2024-Q3,2024-09,0,817,0,0,0,817,0,0,0,0,0
2024-09-01,Partner,SMB,MQL,Partner,3,2024,2024-Q3,2024-09,0,332,0,0,0,0,332,0,0,0,0
2024-09-01,Partner,SMB,SQL,Partner,4,2024,2024-Q3,2024-09,20.39,182,0,0,0,0,0,182,0,0,0
2024-09-01,Partner,SMB,Opportunity,Partner,5,2024,2024-Q3,2024-09,20.39,105,339774,0,0,0,0,0,105,0,0
2024-09-01,Partner,SMB,Customer,Partner,6,2024,2024-Q3,2024-09,20.39,39,126790,126790,0,0,0,0,0,39,795.21
2024-09-01,Direct,Enterprise,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,9107,0,0,9107,0,0,0,0,0,0
2024-09-01,Direct,Enterprise,Leads,Inbound,2,2024,2024-Q3,2024-09,0,839,0,0,0,839,0,0,0,0,0
2024-09-01,Direct,Enterprise,MQL,Inbound,3,2024,2024-Q3,2024-09,0,358,0,0,0,0,358,0,0,0,0
2024-09-01,Direct,Enterprise,SQL,Inbound,4,2024,2024-Q3,2024-09,88.2,200,0,0,0,0,0,200,0,0,0
2024-09-01,Direct,Enterprise,Opportunity,Inbound,5,2024,2024-Q3,2024-09,88.2,124,3658058,0,0,0,0,0,124,0,0
2024-09-01,Direct,Enterprise,Customer,Inbound,6,2024,2024-Q3,2024-09,88.2,54,1580519,1580519,0,0,0,0,0,54,4762.8
2024-09-01,Direct,Mid-Market,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,13223,0,0,13223,0,0,0,0,0,0
2024-09-01,Direct,Mid-Market,Leads,Inbound,2,2024,2024-Q3,2024-09,0,1253,0,0,0,1253,0,0,0,0,0
2024-09-01,Direct,Mid-Market,MQL,Inbound,3,2024,2024-Q3,2024-09,0,529,0,0,0,0,529,0,0,0,0
2024-09-01,Direct,Mid-Market,SQL,Inbound,4,2024,2024-Q3,2024-09,46.89,302,0,0,0,0,0,302,0,0,0
2024-09-01,Direct,Mid-Market,Opportunity,Inbound,5,2024,2024-Q3,2024-09,46.89,184,1677443,0,0,0,0,0,184,0,0
2024-09-01,Direct,Mid-Market,Customer,Inbound,6,2024,2024-Q3,2024-09,46.89,65,598058,598058,0,0,0,0,0,65,3047.85
2024-09-01,Direct,SMB,Visitors,Inbound,1,2024,2024-Q3,2024-09,0,17377,0,0,17377,0,0,0,0,0,0
2024-09-01,Direct,SMB,Leads,Inbound,2,2024,2024-Q3,2024-09,0,1631,0,0,0,1631,0,0,0,0,0
2024-09-01,Direct,SMB,MQL,Inbound,3,2024,2024-Q3,2024-09,0,686,0,0,0,0,686,0,0,0,0
2024-09-01,Direct,SMB,SQL,Inbound,4,2024,2024-Q3,2024-09,21.47,378,0,0,0,0,0,378,0,0,0
2024-09-01,Direct,SMB,Opportunity,Inbound,5,2024,2024-Q3,2024-09,21.47,230,710451,0,0,0,0,0,230,0,0
2024-09-01,Direct,SMB,Customer,Inbound,6,2024,2024-Q3,2024-09,21.47,80,247699,247699,0,0,0,0,0,80,1717.6
2024-10-01,Paid Search,Enterprise,Visitors,Paid,1,2024,2024-Q4,2024-10,0,11833,0,0,11833,0,0,0,0,0,0
2024-10-01,Paid Search,Enterprise,Leads,Paid,2,2024,2024-Q4,2024-10,0,1300,0,0,0,1300,0,0,0,0,0
2024-10-01,Paid Search,Enterprise,MQL,Paid,3,2024,2024-Q4,2024-10,0,538,0,0,0,0,538,0,0,0,0
2024-10-01,Paid Search,Enterprise,SQL,Paid,4,2024,2024-Q4,2024-10,86.12,297,0,0,0,0,0,297,0,0,0
2024-10-01,Paid Search,Enterprise,Opportunity,Paid,5,2024,2024-Q4,2024-10,86.12,183,5336511,0,0,0,0,0,183,0,0
2024-10-01,Paid Search,Enterprise,Customer,Paid,6,2024,2024-Q4,2024-10,86.12,79,2304120,2304120,0,0,0,0,0,79,6803.48
2024-10-01,Paid Search,Mid-Market,Visitors,Paid,1,2024,2024-Q4,2024-10,0,18520,0,0,18520,0,0,0,0,0,0
2024-10-01,Paid Search,Mid-Market,Leads,Paid,2,2024,2024-Q4,2024-10,0,2017,0,0,0,2017,0,0,0,0,0
2024-10-01,Paid Search,Mid-Market,MQL,Paid,3,2024,2024-Q4,2024-10,0,855,0,0,0,0,855,0,0,0,0
2024-10-01,Paid Search,Mid-Market,SQL,Paid,4,2024,2024-Q4,2024-10,46.14,467,0,0,0,0,0,467,0,0,0
2024-10-01,Paid Search,Mid-Market,Opportunity,Paid,5,2024,2024-Q4,2024-10,46.14,294,2761455,0,0,0,0,0,294,0,0
2024-10-01,Paid Search,Mid-Market,Customer,Paid,6,2024,2024-Q4,2024-10,46.14,103,967973,967973,0,0,0,0,0,103,4752.42
2024-10-01,Paid Search,SMB,Visitors,Paid,1,2024,2024-Q4,2024-10,0,22405,0,0,22405,0,0,0,0,0,0
2024-10-01,Paid Search,SMB,Leads,Paid,2,2024,2024-Q4,2024-10,0,2397,0,0,0,2397,0,0,0,0,0
2024-10-01,Paid Search,SMB,MQL,Paid,3,2024,2024-Q4,2024-10,0,1026,0,0,0,0,1026,0,0,0,0
2024-10-01,Paid Search,SMB,SQL,Paid,4,2024,2024-Q4,2024-10,21.75,552,0,0,0,0,0,552,0,0,0
2024-10-01,Paid Search,SMB,Opportunity,Paid,5,2024,2024-Q4,2024-10,21.75,341,1053160,0,0,0,0,0,341,0,0
2024-10-01,Paid Search,SMB,Customer,Paid,6,2024,2024-Q4,2024-10,21.75,113,349185,349185,0,0,0,0,0,113,2457.75
2024-10-01,Paid Social,Enterprise,Visitors,Paid,1,2024,2024-Q4,2024-10,0,13324,0,0,13324,0,0,0,0,0,0
2024-10-01,Paid Social,Enterprise,Leads,Paid,2,2024,2024-Q4,2024-10,0,956,0,0,0,956,0,0,0,0,0
2024-10-01,Paid Social,Enterprise,MQL,Paid,3,2024,2024-Q4,2024-10,0,402,0,0,0,0,402,0,0,0,0
2024-10-01,Paid Social,Enterprise,SQL,Paid,4,2024,2024-Q4,2024-10,88.63,213,0,0,0,0,0,213,0,0,0
2024-10-01,Paid Social,Enterprise,Opportunity,Paid,5,2024,2024-Q4,2024-10,88.63,132,3672968,0,0,0,0,0,132,0,0
2024-10-01,Paid Social,Enterprise,Customer,Paid,6,2024,2024-Q4,2024-10,88.63,57,1585404,1585404,0,0,0,0,0,57,5051.91
2024-10-01,Paid Social,Mid-Market,Visitors,Paid,1,2024,2024-Q4,2024-10,0,21370,0,0,21370,0,0,0,0,0,0
2024-10-01,Paid Social,Mid-Market,Leads,Paid,2,2024,2024-Q4,2024-10,0,1552,0,0,0,1552,0,0,0,0,0
