Cohort Month,Cohort Label,Channel,Channel Type,Month Index,Cohort Size,Customers Retained,Retention,Cohort Revenue
2025-05-01,2025-05,Referral,Earned,6,567,400,0.71,16226.65
2025-05-01,2025-05,Referral,Earned,7,567,389,0.69,16378.19
2025-05-01,2025-05,Outbound,Sales-led,0,254,254,1.0,26294.09
2025-05-01,2025-05,Outbound,Sales-led,1,254,217,0.85,23226.05
2025-05-01,2025-05,Outbound,Sales-led,2,254,192,0.76,17524.31
2025-05-01,2025-05,Outbound,Sales-led,3,254,175,0.69,16587.35
2025-05-01,2025-05,Outbound,Sales-led,4,254,159,0.63,16228.31
2025-05-01,2025-05,Outbound,Sales-led,5,254,140,0.55,14780.82
2025-05-01,2025-05,Outbound,Sales-led,6,254,131,0.52,11766.06
2025-05-01,2025-05,Outbound,Sales-led,7,254,125,0.49,11666.21
2025-05-01,2025-05,Marketplace,Partner,0,688,688,1.0,17351.58
2025-05-01,2025-05,Marketplace,Partner,1,688,528,0.77,14317.32
2025-05-01,2025-05,Marketplace,Partner,2,688,436,0.63,9605.45
2025-05-01,2025-05,Marketplace,Partner,3,688,373,0.54,8924.64
2025-05-01,2025-05,Marketplace,Partner,4,688,322,0.47,7998.92
2025-05-01,2025-05,Marketplace,Partner,5,688,273,0.4,7299.25
2025-05-01,2025-05,Marketplace,Partner,6,688,249,0.36,5635.62
2025-05-01,2025-05,Marketplace,Partner,7,688,233,0.34,5486.61
2025-06-01,2025-06,Paid Search,Paid,0,1390,1390,1.0,44679.19
2025-06-01,2025-06,Paid Search,Paid,1,1390,1110,0.8,36938.06
2025-06-01,2025-06,Paid Search,Paid,2,1390,951,0.68,26807.12
2025-06-01,2025-06,Paid Search,Paid,3,1390,839,0.6,24601.64
2025-06-01,2025-06,Paid Search,Paid,4,1390,744,0.54,23565.01
2025-06-01,2025-06,Paid Search,Paid,5,1390,643,0.46,21095.3
2025-06-01,2025-06,Paid Search,Paid,6,1390,600,0.43,16631.06
2025-06-01,2025-06,Paid Social,Paid,0,933,933,1.0,25357.38
2025-06-01,2025-06,Paid Social,Paid,1,933,675,0.72,19012.19
2025-06-01,2025-06,Paid Social,Paid,2,933,541,0.58,16345.61
2025-06-01,2025-06,Paid Social,Paid,3,933,452,0.48,11174.15
2025-06-01,2025-06,Paid Social,Paid,4,933,384,0.41,10279.32
2025-06-01,2025-06,Paid Social,Paid,5,933,322,0.35,8937.73
2025-06-01,2025-06,Paid Social,Paid,6,933,292,0.31,8702.89
2025-06-01,2025-06,Content / SEO,Organic,0,1368,1368,1.0,45411.01
2025-06-01,2025-06,Content / SEO,Organic,1,1368,1254,0.92,43186.72
2025-06-01,2025-06,Content / SEO,Organic,2,1368,1047,0.77,38757.31
2025-06-01,2025-06,Content / SEO,Organic,3,1368,972,0.71,29258.64
2025-06-01,2025-06,Content / SEO,Organic,4,1368,899,0.66,29379.13
2025-06-01,2025-06,Content / SEO,Organic,5,1368,846,0.62,28699.52
2025-06-01,2025-06,Content / SEO,Organic,6,1368,760,0.56,27741.6
2025-06-01,2025-06,Email,Owned,0,683,683,1.0,23535.29
2025-06-01,2025-06,Email,Owned,1,683,634,0.93,23673.78
2025-06-01,2025-06,Email,Owned,2,683,585,0.86,22657.46
2025-06-01,2025-06,Email,Owned,3,683,515,0.75,21430.36
2025-06-01,2025-06,Email,Owned,4,683,485,0.71,16433.1
2025-06-01,2025-06,Email,Owned,5,683,463,0.68,17021.89
2025-06-01,2025-06,Email,Owned,6,683,440,0.64,17444.23
2025-06-01,2025-06,Referral,Earned,0,569,569,1.0,26682.88
2025-06-01,2025-06,Referral,Earned,1,569,536,0.94,21439.64
2025-06-01,2025-06,Referral,Earned,2,569,505,0.89,20975.69
2025-06-01,2025-06,Referral,Earned,3,569,456,0.8,20392.77
2025-06-01,2025-06,Referral,Earned,4,569,435,0.76,20122.1
2025-06-01,2025-06,Referral,Earned,5,569,421,0.74,16571.68
2025-06-01,2025-06,Referral,Earned,6,569,405,0.71,16564.24
2025-06-01,2025-06,Outbound,Sales-led,0,274,274,1.0,28572.88
2025-06-01,2025-06,Outbound,Sales-led,1,274,234,0.85,20713.8
2025-06-01,2025-06,Outbound,Sales-led,2,274,211,0.77,19418.96
2025-06-01,2025-06,Outbound,Sales-led,3,274,189,0.69,18770.14
2025-06-01,2025-06,Outbound,Sales-led,4,274,163,0.59,16760.54
2025-06-01,2025-06,Outbound,Sales-led,5,274,153,0.56,13320.99
2025-06-01,2025-06,Outbound,Sales-led,6,274,143,0.52,12952.62
2025-06-01,2025-06,Marketplace,Partner,0,688,688,1.0,18162.86
2025-06-01,2025-06,Marketplace,Partner,1,688,530,0.77,11816.52
2025-06-01,2025-06,Marketplace,Partner,2,688,444,0.65,10305.25
2025-06-01,2025-06,Marketplace,Partner,3,688,374,0.54,9389.58
2025-06-01,2025-06,Marketplace,Partner,4,688,306,0.44,7962.29
2025-06-01,2025-06,Marketplace,Partner,5,688,273,0.4,7621.17
2025-06-01,2025-06,Marketplace,Partner,6,688,251,0.36,5730.6
2025-07-01,2025-07,Paid Search,Paid,0,988,988,1.0,32000.23
2025-07-01,2025-07,Paid Search,Paid,1,988,805,0.81,21976.27
2025-07-01,2025-07,Paid Search,Paid,2,988,687,0.7,19534.12
2025-07-01,2025-07,Paid Search,Paid,3,988,605,0.61,18624.78
2025-07-01,2025-07,Paid Search,Paid,4,988,503,0.51,16667.2
2025-07-01,2025-07,Paid Search,Paid,5,988,462,0.47,15832.65
2025-07-01,2025-07,Paid Social,Paid,0,1002,1002,1.0,27447.02
2025-07-01,2025-07,Paid Social,Paid,1,1002,741,0.74,21814.83
2025-07-01,2025-07,Paid Social,Paid,2,1002,592,0.59,14176.98
2025-07-01,2025-07,Paid Social,Paid,3,1002,493,0.49,12815.58
2025-07-01,2025-07,Paid Social,Paid,4,1002,417,0.42,11251.89
2025-07-01,2025-07,Paid Social,Paid,5,1002,349,0.35,10131.62
2025-07-01,2025-07,Content / SEO,Organic,0,1464,1464,1.0,48992.09
2025-07-01,2025-07,Content / SEO,Organic,1,1464,1346,0.92,48513.68
2025-07-01,2025-07,Content / SEO,Organic,2,1464,1138,0.78,42432.43
2025-07-01,2025-07,Content / SEO,Organic,3,1464,1054,0.72,33417.24
2025-07-01,2025-07,Content / SEO,Organic,4,1464,973,0.66,32059.53
2025-07-01,2025-07,Content / SEO,Organic,5,1464,868,0.59,30837.84
2025-07-01,2025-07,Email,Owned,0,727,727,1.0,26354.52
2025-07-01,2025-07,Email,Owned,1,727,677,0.93,26492.84
2025-07-01,2025-07,Email,Owned,2,727,588,0.81,23827.55
2025-07-01,2025-07,Email,Owned,3,727,550,0.76,18856.58
2025-07-01,2025-07,Email,Owned,4,727,522,0.72,18622.37
2025-07-01,2025-07,Email,Owned,5,727,493,0.68,19008.45
2025-07-01,2025-07,Referral,Earned,0,604,604,1.0,23432.4
2025-07-01,2025-07,Referral,Earned,1,604,570,0.94,23928.8
2025-07-01,2025-07,Referral,Earned,2,604,509,0.84,22150.17
2025-07-01,2025-07,Referral,Earned,3,604,485,0.8,22650.48
2025-07-01,2025-07,Referral,Earned,4,604,467,0.77,17820.12
2025-07-01,2025-07,Referral,Earned,5,604,448,0.74,18521.97
2025-07-01,2025-07,Outbound,Sales-led,0,295,295,1.0,25301.75
2025-07-01,2025-07,Outbound,Sales-led,1,295,257,0.87,22945.24
2025-07-01,2025-07,Outbound,Sales-led,2,295,230,0.78,22209.04
2025-07-01,2025-07,Outbound,Sales-led,3,295,192,0.65,19937.47
2025-07-01,2025-07,Outbound,Sales-led,4,295,178,0.6,19108.91
2025-07-01,2025-07,Outbound,Sales-led,5,295,165,0.56,15112.91
2025-07-01,2025-07,Marketplace,Partner,0,738,738,1.0,20353.07
2025-07-01,2025-07,Marketplace,Partner,1,738,581,0.79,13068.65
2025-07-01,2025-07,Marketplace,Partner,2,738,485,0.66,11828.76
2025-07-01,2025-07,Marketplace,Partner,3,738,407,0.55,10298.69
2025-07-01,2025-07,Marketplace,Partner,4,738,332,0.45,9030.31
2025-07-01,2025-07,Marketplace,Partner,5,738,296,0.4,6545.87
2025-08-01,2025-08,Paid Search,Paid,0,1067,1067,1.0,36119.1
2025-08-01,2025-08,Paid Search,Paid,1,1067,872,0.82,25080.38
2025-08-01,2025-08,Paid Search,Paid,2,1067,755,0.71,22571.58
2025-08-01,2025-08,Paid Search,Paid,3,1067,655,0.61,21121.75
2025-08-01,2025-08,Paid Search,Paid,4,1067,550,0.52,18359.64
2025-08-01,2025-08,Paid Social,Paid,0,1002,1002,1.0,28723.08
2025-08-01,2025-08,Paid Social,Paid,1,1002,744,0.74,18029.53
2025-08-01,2025-08,Paid Social,Paid,2,1002,603,0.6,15208.33
2025-08-01,2025-08,Paid Social,Paid,3,1002,494,0.49,13470.69
2025-08-01,2025-08,Paid Social,Paid,4,1002,396,0.4,11189.56
2025-08-01,2025-08,Content / SEO,Organic,0,1563,1563,1.0,54811.64
2025-08-01,2025-08,Content / SEO,Organic,1,1563,1342,0.86,50521.66
2025-08-01,2025-08,Content / SEO,Organic,2,1563,1233,0.79,37890.75
2025-08-01,2025-08,Content / SEO,Organic,3,1563,1128,0.72,37572.38
2025-08-01,2025-08,Content / SEO,Organic,4,1563,1051,0.67,36315.03
2025-08-01,2025-08,Email,Owned,0,729,729,1.0,27733.65
2025-08-01,2025-08,Email,Owned,1,729,637,0.87,25119.3
2025-08-01,2025-08,Email,Owned,2,729,598,0.82,25304.61
2025-08-01,2025-08,Email,Owned,3,729,558,0.77,19298.85
2025-08-01,2025-08,Email,Owned,4,729,529,0.73,19820.25
2025-08-01,2025-08,Referral,Earned,0,433,433,1.0,17656.18
2025-08-01,2025-08,Referral,Earned,1,433,414,0.96,17517.62
2025-08-01,2025-08,Referral,Earned,2,433,370,0.85,16834.28
2025-08-01,2025-08,Referral,Earned,3,433,351,0.81,16509.2
2025-08-01,2025-08,Referral,Earned,4,433,338,0.78,13567.23
2025-08-01,2025-08,Outbound,Sales-led,0,295,295,1.0,26637.52
2025-08-01,2025-08,Outbound,Sales-led,1,295,261,0.88,24484.18
2025-08-01,2025-08,Outbound,Sales-led,2,295,231,0.78,23351.58
2025-08-01,2025-08,Outbound,Sales-led,3,295,195,0.66,20397.3
2025-08-01,2025-08,Outbound,Sales-led,4,295,178,0.6,15813.78
2025-08-01,2025-08,Marketplace,Partner,0,789,789,1.0,17955.95
2025-08-01,2025-08,Marketplace,Partner,1,789,634,0.8,15008.4
2025-08-01,2025-08,Marketplace,Partner,2,789,520,0.66,13295.56
2025-08-01,2025-08,Marketplace,Partner,3,789,409,0.52,10831.58
2025-08-01,2025-08,Marketplace,Partner,4,789,356,0.45,7966.89
2025-09-01,2025-09,Paid Search,Paid,0,1065,1065,1.0,29685.03
2025-09-01,2025-09,Paid Search,Paid,1,1065,887,0.83,25729.65
2025-09-01,2025-09,Paid Search,Paid,2,1065,766,0.72,24020.47
2025-09-01,2025-09,Paid Search,Paid,3,1065,616,0.58,20015.4
2025-09-01,2025-09,Paid Social,Paid,0,1074,1074,1.0,32154.77
2025-09-01,2025-09,Paid Social,Paid,1,1074,815,0.76,19924.42
2025-09-01,2025-09,Paid Social,Paid,2,1074,658,0.61,17433.46
2025-09-01,2025-09,Paid Social,Paid,3,1074,538,0.5,14785.59
2025-09-01,2025-09,Content / SEO,Organic,0,1566,1566,1.0,57428.21
2025-09-01,2025-09,Content / SEO,Organic,1,1566,1368,0.87,51868.95
2025-09-01,2025-09,Content / SEO,Organic,2,1566,1239,0.79,40062.1
2025-09-01,2025-09,Content / SEO,Organic,3,1566,1145,0.73,38447.05
2025-09-01,2025-09,Email,Owned,0,774,774,1.0,30832.88
2025-09-01,2025-09,Email,Owned,1,774,687,0.89,28322.34
2025-09-01,2025-09,Email,Owned,2,774,637,0.82,22287.2
2025-09-01,2025-09,Email,Owned,3,774,600,0.78,21826.86
2025-09-01,2025-09,Referral,Earned,0,432,432,1.0,18471.2
2025-09-01,2025-09,Referral,Earned,1,432,390,0.9,17274.7
2025-09-01,2025-09,Referral,Earned,2,432,370,0.86,13837.66
2025-09-01,2025-09,Referral,Earned,3,432,355,0.82,13822.2
2025-09-01,2025-09,Outbound,Sales-led,0,316,316,1.0,28774.08
2025-09-01,2025-09,Outbound,Sales-led,1,316,285,0.9,28026.1
2025-09-01,2025-09,Outbound,Sales-led,2,316,232,0.73,23629.11
2025-09-01,2025-09,Outbound,Sales-led,3,316,212,0.67,18250.99
2025-09-01,2025-09,Marketplace,Partner,0,790,790,1.0,18135.18
2025-09-01,2025-09,Marketplace,Partner,1,790,647,0.82,16079.08
2025-09-01,2025-09,Marketplace,Partner,2,790,483,0.61,12445.19
2025-09-01,2025-09,Marketplace,Partner,3,790,416,0.53,11507.5
2025-10-01,2025-10,Paid Search,Paid,0,1146,1146,1.0,33618.42
2025-10-01,2025-10,Paid Search,Paid,1,1146,973,0.85,29647.0
2025-10-01,2025-10,Paid Search,Paid,2,1146,826,0.72,27109.73
2025-10-01,2025-10,Paid Social,Paid,0,1147,1147,1.0,28368.5
2025-10-01,2025-10,Paid Social,Paid,1,1147,889,0.78,22865.66
2025-10-01,2025-10,Paid Social,Paid,2,1147,705,0.61,19576.54
2025-10-01,2025-10,Content / SEO,Organic,0,1668,1668,1.0,61618.04
2025-10-01,2025-10,Content / SEO,Organic,1,1668,1481,0.89,46443.55
2025-10-01,2025-10,Content / SEO,Organic,2,1668,1339,0.8,43656.19
2025-10-01,2025-10,Email,Owned,0,550,550,1.0,22075.25
2025-10-01,2025-10,Email,Owned,1,550,496,0.9,16813.64
2025-10-01,2025-10,Email,Owned,2,550,459,0.83,16197.56
2025-10-01,2025-10,Referral,Earned,0,466,466,1.0,20080.01
2025-10-01,2025-10,Referral,Earned,1,466,422,0.91,19528.1
2025-10-01,2025-10,Referral,Earned,2,466,404,0.87,15243.66
2025-10-01,2025-10,Outbound,Sales-led,0,338,338,1.0,32307.82
2025-10-01,2025-10,Outbound,Sales-led,1,338,279,0.83,28699.4
2025-10-01,2025-10,Outbound,Sales-led,2,338,252,0.75,26807.17
2025-10-01,2025-10,Marketplace,Partner,0,842,842,1.0,20321.75
2025-10-01,2025-10,Marketplace,Partner,1,842,692,0.82,18013.4
2025-10-01,2025-10,Marketplace,Partner,2,842,524,0.62,14119.5
2025-11-01,2025-11,Paid Search,Paid,0,1229,1229,1.0,36355.1
2025-11-01,2025-11,Paid Search,Paid,1,1229,964,0.78,30782.31
2025-11-01,2025-11,Paid Social,Paid,0,1148,1148,1.0,28638.79
2025-11-01,2025-11,Paid Social,Paid,1,1148,893,0.78,24105.79
2025-11-01,2025-11,Content / SEO,Organic,0,1772,1772,1.0,53842.14
2025-11-01,2025-11,Content / SEO,Organic,1,1772,1578,0.89,52016.04
2025-11-01,2025-11,Email,Owned,0,823,823,1.0,34507.71
2025-11-01,2025-11,Email,Owned,1,823,744,0.9,26553.97
2025-11-01,2025-11,Referral,Earned,0,501,501,1.0,22580.66
2025-11-01,2025-11,Referral,Earned,1,501,460,0.92,21439.62
2025-11-01,2025-11,Outbound,Sales-led,0,338,338,1.0,33838.31
2025-11-01,2025-11,Outbound,Sales-led,1,338,284,0.84,29429.72
2025-11-01,2025-11,Marketplace,Partner,0,896,896,1.0,22681.59
2025-11-01,2025-11,Marketplace,Partner,1,896,677,0.76,17757.02
2025-12-01,2025-12,Paid Search,Paid,0,1229,1229,1.0,38152.13
2025-12-01,2025-12,Paid Social,Paid,0,1224,1224,1.0,32093.52
2025-12-01,2025-12,Content / SEO,Organic,0,1776,1776,1.0,56811.83
2025-12-01,2025-12,Email,Owned,0,592,592,1.0,20484.1
2025-12-01,2025-12,Referral,Earned,0,500,500,1.0,18486.1
2025-12-01,2025-12,Outbound,Sales-led,0,361,361,1.0,37775.54
2025-12-01,2025-12,Marketplace,Partner,0,951,951,1.0,25195.28
