Week,Platform,Post Type,Platform Group,Format Group,Year,Quarter,Month,Posts,Impressions,Reach,Engagements,Likes,Comments,Shares,Saves,Link Clicks,Followers Gained,Followers Lost,Video Views,Mentions,Sentiment Pool
2024-07-01,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-07,13,208411,145037,4085,2820,396,330,328,1240,266,93,126386,171,65.2
2024-07-01,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-07,9,46160,30379,449,312,39,45,38,211,71,27,0,136,81.62
2024-07-01,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-07,5,234286,149658,7323,5306,599,586,701,1000,248,103,128505,90,32.32
2024-07-01,Facebook,Image,Community,Static,2024,2024-Q3,2024-07,9,66139,43554,487,341,41,42,41,304,89,37,0,169,82.77
2024-07-01,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-07,6,51856,35838,582,399,56,46,45,336,63,22,0,69,26.16
2024-07-01,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-07,13,163510,108975,2176,1470,199,202,154,870,252,79,93957,107,66.98
2024-07-01,Facebook,Text,Community,Static,2024,2024-Q3,2024-07,7,30964,20259,174,124,15,14,16,144,39,16,0,127,49.98
2024-07-01,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-07,12,62482,44937,580,407,59,46,49,398,72,21,0,127,42.86
2024-07-01,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-07,4,31793,19896,251,173,19,27,20,131,53,19,14634,52,34.87
2024-07-08,Instagram,Image,Visual,Static,2024,2024-Q3,2024-07,12,192753,131735,5590,3781,532,481,393,1114,274,84,0,119,60.41
2024-07-08,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-07,11,226737,148206,10428,7098,888,1030,784,1049,351,118,0,134,80.89
2024-07-08,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-07,18,629029,389890,29491,20951,2529,2855,2593,2749,899,344,351084,275,161.87
2024-07-08,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-07,25,274483,187523,10573,7127,985,1086,757,1528,479,168,0,333,207.16
2024-07-08,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-07,9,104186,66929,1672,1203,139,116,163,439,143,64,0,165,99.19
2024-07-08,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-07,5,62560,46379,1681,1137,177,133,116,464,81,33,0,63,25.42
2024-07-08,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-07,12,220778,144344,6537,4290,573,617,400,1233,334,94,146781,127,72.03
2024-07-08,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-07,7,44715,28675,504,360,42,38,49,191,45,19,0,130,59.37
2024-07-08,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-07,21,1241451,824035,76659,54381,6744,6748,6594,6251,1636,615,725238,298,149.6
2024-07-08,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-07,27,594460,373877,26502,18320,2340,2708,2131,2744,939,336,0,377,235.97
2024-07-08,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-07,8,65400,47573,748,517,76,55,66,429,79,29,0,104,47.43
2024-07-08,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-07,15,240184,144089,4887,3374,374,517,380,927,394,134,138027,176,113.97
2024-07-08,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-07,7,30794,21541,253,174,25,18,23,180,31,12,0,110,34.96
2024-07-08,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-07,7,277433,190752,9408,6502,895,716,764,1548,317,108,177314,92,32.02
2024-07-08,Facebook,Image,Community,Static,2024,2024-Q3,2024-07,8,52643,36681,427,286,43,36,32,334,77,25,0,98,47.41
2024-07-08,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-07,7,59973,37590,740,504,65,79,53,324,100,33,0,83,45.96
2024-07-08,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-07,10,145652,87836,1736,1230,133,172,155,519,190,72,75897,150,77.78
2024-07-08,Facebook,Text,Community,Static,2024,2024-Q3,2024-07,7,23775,16901,148,99,16,12,10,154,30,11,0,101,41.93
2024-07-08,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-07,16,76870,46920,705,482,58,72,50,359,123,40,0,173,118.47
2024-07-08,LinkedIn,Long Video,Professional,Video,2024,2024-Q3,2024-07,2,26045,14990,418,293,30,44,36,75,41,15,12759,25,18.04
2024-07-15,Instagram,Image,Visual,Static,2024,2024-Q3,2024-07,12,209827,128607,5581,3867,451,530,450,831,327,118,0,150,95.74
2024-07-15,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-07,9,190490,121794,7631,5385,628,679,729,815,238,101,0,170,80.24
2024-07-15,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-07,16,470776,320830,21321,14520,2179,1629,1571,3031,533,171,310508,218,80.94
2024-07-15,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-07,20,247586,157397,8082,5685,654,773,700,1003,265,108,0,348,140.97
2024-07-15,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-07,7,72279,52679,1299,890,121,109,96,411,105,32,0,80,34.67
2024-07-15,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-07,7,87634,57264,2272,1537,200,211,165,420,121,37,0,74,38.37
2024-07-15,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-07,11,230696,141211,6179,4322,526,590,526,973,316,116,124893,162,90.7
2024-07-15,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-07,7,42203,30058,554,386,55,44,47,268,54,18,0,93,38.64
2024-07-15,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-07,24,1233904,795202,77055,51967,7139,6987,5520,7460,1723,474,794775,257,139.27
2024-07-15,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-07,22,450174,313519,19863,13678,1907,1331,1559,2732,445,165,0,406,136.18
2024-07-15,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-07,11,92390,55938,1011,687,81,91,73,354,138,45,0,118,78.58
2024-07-15,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-07,14,227889,148572,4435,3112,383,400,371,1095,305,111,128699,184,97.97
2024-07-15,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-07,9,39524,25116,378,259,33,39,28,185,62,21,0,112,66.47
2024-07-15,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-07,7,272598,171831,10299,7070,844,1079,766,1287,462,153,169268,80,56.27
2024-07-15,Facebook,Image,Community,Static,2024,2024-Q3,2024-07,10,72748,44138,513,356,39,47,44,251,87,32,0,140,78.43
2024-07-15,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-07,5,41125,27302,465,320,41,41,37,205,55,21,0,97,47.29
2024-07-15,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-07,11,128205,87955,1576,1058,149,124,110,716,157,47,82967,110,41.04
2024-07-15,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-07,3,24040,13159,162,112,10,16,12,55,33,11,11010,31,20.53
2024-07-15,Facebook,Text,Community,Static,2024,2024-Q3,2024-07,6,23320,15308,145,100,12,13,11,112,35,13,0,79,44.5
2024-07-15,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-07,14,74894,47759,665,466,56,62,59,324,104,40,0,202,115.03
2024-07-15,LinkedIn,Long Video,Professional,Video,2024,2024-Q3,2024-07,1,11863,7078,204,145,15,23,19,40,21,8,6096,14,10.75
2024-07-22,Instagram,Image,Visual,Static,2024,2024-Q3,2024-07,10,175299,124664,5023,3555,489,428,455,1072,222,66,0,107,40.95
2024-07-22,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-07,9,182261,129908,8313,5784,839,707,626,1216,265,88,0,96,46.21
2024-07-22,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-07,23,680635,470328,38518,26164,3647,4042,2866,3293,1016,336,371672,270,145.68
2024-07-22,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-07,19,190772,145815,7255,4868,804,622,530,1209,282,90,0,228,99.65
2024-07-22,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-07,8,89867,54653,1342,935,106,132,109,341,133,48,0,107,65.9
2024-07-22,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-07,5,60672,39421,1486,1041,127,132,145,277,75,33,0,99,46.44
2024-07-22,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-07,10,180562,130231,5137,3466,526,398,363,1230,209,68,117057,164,61.01
2024-07-22,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-07,6,34566,21948,450,308,38,41,35,161,48,15,0,66,45.9
2024-07-22,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-07,25,1480198,904614,92728,64699,7661,7881,7793,5921,1824,664,797558,366,182.49
2024-07-22,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-07,29,545479,387522,27703,18582,2431,2755,2042,2853,920,305,0,342,203.57
2024-07-22,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-07,9,85426,54110,906,651,74,77,88,341,122,51,0,152,84.81
2024-07-22,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-07,15,209858,134820,4046,2718,371,360,285,1220,276,85,132175,195,94.94
2024-07-22,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-07,9,46193,28538,389,278,29,34,37,172,56,24,0,147,79.98
2024-07-22,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-07,7,316830,208372,10203,7322,896,795,815,1568,345,122,182524,93,39.31
2024-07-22,Facebook,Image,Community,Static,2024,2024-Q3,2024-07,7,49637,34897,342,244,33,24,30,286,62,25,0,116,60.43
2024-07-22,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-07,7,54165,39028,668,446,67,59,45,365,74,27,0,106,46.48
2024-07-22,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-07,14,172528,107290,2314,1577,188,241,169,790,281,91,104191,155,106.2
2024-07-22,Facebook,Text,Community,Static,2024,2024-Q3,2024-07,7,26098,17845,141,98,12,11,14,140,31,13,0,128,49.96
2024-07-22,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-07,13,58141,38742,493,333,52,40,36,385,71,22,0,179,75.15
2024-07-22,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-07,2,15610,8881,110,77,7,12,9,43,24,9,7531,24,16.96
2024-07-29,Instagram,Image,Visual,Static,2024,2024-Q3,2024-07,14,201762,126803,5815,3872,485,560,375,842,300,85,0,122,76.29
2024-07-29,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-07,9,194022,117154,7433,5180,572,644,618,691,260,95,0,117,72.18
2024-07-29,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-07,15,439824,283327,19910,13738,1620,1792,1724,1902,581,241,239289,275,135.7
2024-07-29,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-07,22,247520,156540,8334,5712,703,783,636,1092,343,113,0,261,155.8
2024-07-29,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-07,7,78884,54131,1279,912,119,109,120,425,105,42,0,111,49.54
2024-07-29,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-07,7,87671,63102,2316,1619,233,189,190,575,121,42,0,98,42.96
2024-07-29,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-07,14,247083,171865,8229,5549,788,840,590,1429,424,151,147891,146,97.79
2024-07-29,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-07,7,45799,30873,548,397,51,44,55,234,68,29,0,101,40.55
2024-07-29,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-07,18,890847,633895,52088,35054,5229,3775,3590,5799,971,332,567660,302,106.26
2024-07-29,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-07,24,492771,302813,20123,13958,1528,1879,1777,1725,638,251,0,399,200.3
2024-07-29,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-07,9,76758,54019,925,642,90,77,70,472,105,35,0,116,49
2024-07-29,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-07,15,243482,153692,5062,3511,446,529,414,1077,392,143,124726,215,140.26
2024-07-29,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-07,7,35222,25949,328,232,33,26,30,245,46,15,0,88,30.01
2024-07-29,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-07,7,237038,152430,7936,5314,790,677,548,1369,300,91,151704,89,40.85
2024-07-29,Facebook,Image,Community,Static,2024,2024-Q3,2024-07,10,69817,44663,558,384,48,54,44,325,105,36,0,96,62.5
2024-07-29,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-07,6,52860,35208,658,454,61,65,52,269,81,29,0,82,47.69
2024-07-29,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-07,11,150257,97142,1934,1367,164,185,169,679,213,80,82963,158,70.11
2024-07-29,Facebook,Text,Community,Static,2024,2024-Q3,2024-07,7,25216,17683,160,111,16,14,13,163,38,12,0,72,38.43
2024-07-29,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-07,16,78339,52657,805,552,74,86,63,339,112,39,0,208,109.98
2024-07-29,LinkedIn,Long Video,Professional,Video,2024,2024-Q3,2024-07,3,40323,24509,719,511,57,82,63,146,74,27,20517,44,34.93
2024-08-05,Instagram,Image,Visual,Static,2024,2024-Q3,2024-08,12,218074,134420,6229,4443,495,620,569,956,319,121,0,185,111
2024-08-05,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-08,7,154241,106656,5922,4200,564,451,543,863,215,90,0,112,52.99
2024-08-05,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-08,17,450254,320624,22744,15384,2297,1929,1802,3044,626,217,286533,223,100.51
2024-08-05,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-08,17,199956,134820,6272,4474,559,495,575,1009,264,107,0,295,170.17
2024-08-05,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-08,7,68992,46145,1233,807,100,117,73,354,102,27,0,59,36.33
2024-08-05,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-08,10,201994,129405,5059,3474,413,415,469,822,222,92,106796,178,74.14
2024-08-05,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-08,7,36179,23492,472,318,41,42,34,173,50,15,0,71,35.39
2024-08-05,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-08,26,1286330,873505,90184,60773,8349,9078,6433,7065,2156,751,755538,329,205.5
2024-08-05,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-08,21,379270,285213,17601,11971,1892,1397,1426,2865,524,182,0,296,121.3
2024-08-05,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-08,11,92812,54270,995,682,74,103,74,290,147,52,0,130,79.45
2024-08-05,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-08,10,136522,97284,2573,1720,259,190,183,878,150,55,86262,149,51.73
2024-08-05,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-08,8,36080,22025,298,203,24,28,21,141,56,18,0,89,61.59
2024-08-05,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-08,6,231629,155024,8833,6105,798,885,699,1190,371,132,131432,84,51.14
2024-08-05,Facebook,Image,Community,Static,2024,2024-Q3,2024-08,9,68848,42776,429,308,33,39,41,262,94,38,0,146,77.01
2024-08-05,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-08,5,36542,26442,399,271,40,29,39,239,42,15,0,74,26.84
2024-08-05,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-08,13,137214,92244,1766,1164,177,154,109,833,180,57,87389,188,83.26
2024-08-05,Facebook,Text,Community,Static,2024,2024-Q3,2024-08,6,24672,15234,127,90,11,11,11,90,27,10,0,94,48.25
2024-08-05,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-08,11,48679,33055,416,284,37,35,34,254,61,24,0,182,79.15
2024-08-05,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-08,3,24262,13788,171,118,12,18,13,66,37,12,13868,36,25.52
2024-08-05,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-08,5,62399,37190,1620,1107,125,161,122,224,94,30,0,55,36.8
2024-08-12,Instagram,Image,Visual,Static,2024,2024-Q3,2024-08,12,183441,126734,5139,3525,487,404,399,1188,217,73,0,138,52.46
2024-08-12,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-08,9,178314,115843,7899,5429,690,752,616,856,273,75,0,81,52.39
2024-08-12,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-08,20,597242,382278,29507,20386,2523,2911,2392,2183,893,311,305026,258,159.06
2024-08-12,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-08,22,251805,173957,8919,5955,855,793,587,1253,378,110,0,203,113.47
2024-08-12,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-08,8,92504,57644,1489,1063,121,137,136,407,122,48,0,128,67
2024-08-12,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-08,5,69366,49703,1689,1190,161,122,150,419,78,31,0,77,24.24
2024-08-12,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-08,10,165023,116435,4944,3327,494,410,369,1068,229,73,103360,122,55.32
2024-08-12,LinkedIn,Long Video,Professional,Video,2024,2024-Q3,2024-08,2,24939,15152,444,307,35,51,37,80,46,17,11736,30,23.74
2024-08-12,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-08,7,43045,26030,542,385,41,52,48,172,57,21,0,103,55.66
2024-08-12,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-08,21,1161497,728253,70013,49074,5471,6806,6373,4485,1194,487,606200,365,190.72
2024-08-12,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-08,28,554394,360906,25712,17580,2004,2139,1935,2209,848,280,0,324,219.52
2024-08-12,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-08,8,68779,45340,788,558,68,68,70,334,87,33,0,117,54.97
2024-08-12,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-08,17,235548,155264,5108,3440,449,508,389,1148,377,129,132392,216,130.62
2024-08-12,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-08,7,35188,23101,296,212,24,25,28,165,47,20,0,115,53.04
2024-08-12,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-08,6,228976,160781,7928,5497,768,524,632,1389,235,92,142967,112,38.44
2024-08-12,Facebook,Image,Community,Static,2024,2024-Q3,2024-08,7,46756,32478,347,239,34,27,29,268,56,19,0,93,31.36
2024-08-12,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-08,7,52617,34828,635,432,58,60,45,285,78,24,0,80,44.89
2024-08-12,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-08,12,148405,98284,2009,1380,180,195,156,709,225,78,82136,162,93.77
2024-08-12,Facebook,Text,Community,Static,2024,2024-Q3,2024-08,7,27265,19611,157,111,15,11,14,176,37,14,0,105,46.11
2024-08-12,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-08,14,57924,39156,551,370,53,50,42,337,87,30,0,176,92.4
2024-08-12,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-08,3,23630,14214,186,131,15,22,16,82,42,16,11873,43,33.47
2024-08-19,Instagram,Image,Visual,Static,2024,2024-Q3,2024-08,16,250676,157292,7856,5399,687,842,594,1130,342,115,0,198,108.31
2024-08-19,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-08,10,217670,131669,8805,6253,678,823,790,785,282,105,0,150,78.39
2024-08-19,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-08,12,382779,269779,16585,12038,1612,1157,1457,2270,486,192,228392,186,78.71
2024-08-19,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-08,17,201939,120615,5931,4175,439,558,512,670,273,102,0,245,132.83
2024-08-19,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-08,7,68235,46122,1045,722,104,76,83,412,73,25,0,105,36.35
2024-08-19,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-08,7,83542,55292,2181,1480,196,198,157,428,125,38,0,77,40.63
2024-08-19,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-08,12,219734,141271,6335,4355,541,592,488,1020,306,103,121987,147,90.67
2024-08-19,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-08,7,39832,27882,531,373,51,43,45,238,48,19,0,99,29.92
2024-08-19,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-08,20,962370,734190,66145,45132,6265,5419,4933,6249,1416,439,589978,220,94.67
2024-08-19,TikTok,Story,Short Video,Ephemeral,2024,2024-Q3,2024-08,20,437959,291683,17041,12147,1491,1374,1595,2088,602,254,0,327,168.43
2024-08-19,X (Twitter),Image,Conversation,Static,2024,2024-Q3,2024-08,11,80763,51474,960,642,80,90,66,418,115,34,0,113,64.45
2024-08-19,X (Twitter),Short Video,Conversation,Video,2024,2024-Q3,2024-08,13,196516,120311,3766,2627,281,365,332,674,270,108,98586,215,115.73
2024-08-19,X (Twitter),Text,Conversation,Static,2024,2024-Q3,2024-08,7,29979,20377,277,190,26,24,21,162,40,13,0,67,31.27
2024-08-19,YouTube,Short Video,Video,Video,2024,2024-Q3,2024-08,7,230168,153199,8652,5780,776,824,645,1225,354,115,134026,81,44.67
2024-08-19,Facebook,Image,Community,Static,2024,2024-Q3,2024-08,8,53172,32844,424,292,34,43,32,207,88,30,0,89,63
2024-08-19,Facebook,Carousel,Community,Static,2024,2024-Q3,2024-08,6,55721,35425,580,415,47,47,56,217,66,28,0,101,57.25
2024-08-19,Facebook,Short Video,Community,Video,2024,2024-Q3,2024-08,10,117779,81808,1480,1015,137,120,120,674,151,62,70647,172,55.54
2024-08-19,Facebook,Long Video,Community,Video,2024,2024-Q3,2024-08,1,6823,3795,46,31,3,5,3,45,10,3,5133,11,7.46
2024-08-19,Facebook,Text,Community,Static,2024,2024-Q3,2024-08,7,24080,15597,141,95,12,14,10,115,40,12,0,67,44.64
2024-08-19,Facebook,Story,Community,Ephemeral,2024,2024-Q3,2024-08,14,67406,41788,601,420,49,58,50,212,98,37,0,199,122.27
2024-08-19,LinkedIn,Long Video,Professional,Video,2024,2024-Q3,2024-08,3,32009,19459,572,396,41,65,47,87,59,23,15075,44,33.44
2024-08-26,Instagram,Image,Visual,Static,2024,2024-Q3,2024-08,12,179036,117599,4951,3412,424,433,384,818,234,89,0,226,110.85
2024-08-26,Instagram,Carousel,Visual,Static,2024,2024-Q3,2024-08,7,131195,89534,5267,3635,495,386,426,788,142,49,0,87,29.46
2024-08-26,Instagram,Short Video,Visual,Video,2024,2024-Q3,2024-08,19,534495,347041,26224,17938,2321,2427,1960,2588,792,253,297890,199,115.53
2024-08-26,Instagram,Story,Visual,Ephemeral,2024,2024-Q3,2024-08,17,184709,131805,6386,4411,632,532,516,1173,249,90,0,215,89.62
2024-08-26,LinkedIn,Image,Professional,Static,2024,2024-Q3,2024-08,9,87124,56428,1674,1140,154,180,127,450,153,52,0,108,77.5
2024-08-26,LinkedIn,Carousel,Professional,Static,2024,2024-Q3,2024-08,5,67579,41374,1570,1114,123,135,139,257,79,30,0,76,34.89
2024-08-26,LinkedIn,Short Video,Professional,Video,2024,2024-Q3,2024-08,8,155296,103698,3644,2618,332,278,353,773,209,90,88842,126,64.32
2024-08-26,LinkedIn,Text,Professional,Static,2024,2024-Q3,2024-08,7,34471,20845,459,308,39,47,31,188,52,16,0,71,45.97
2024-08-26,TikTok,Short Video,Short Video,Video,2024,2024-Q3,2024-08,22,1130469,702704,67420,46319,5522,6258,5204,4691,1641,549,605923,257,176.57
