Month,Channel,Device,Country,Year,Quarter,Month Label,Sessions,Users,New Users,Pageviews,Bounces,Session Seconds,Goal Completions,Goal Value
2024-06-01,Direct,Mobile,Canada,2024,2024-Q2,2024-06,9206,7554,2517,27766,3771,2056108,354,33734.64
2024-06-01,Direct,Tablet,United States,2024,2024-Q2,2024-06,7990,6554,2184,29249,2871,1753738,314,29829.65
2024-06-01,Direct,Tablet,United Kingdom,2024,2024-Q2,2024-06,2679,2194,733,9818,962,612511,106,10105.19
2024-06-01,Direct,Tablet,Germany,2024,2024-Q2,2024-06,1758,1439,478,6425,631,387231,68,6496.98
2024-06-01,Direct,Tablet,India,2024,2024-Q2,2024-06,2289,1867,621,8311,815,516448,90,8606.27
2024-06-01,Direct,Tablet,Australia,2024,2024-Q2,2024-06,1029,843,281,3738,372,230942,40,3829.62
2024-06-01,Direct,Tablet,Canada,2024,2024-Q2,2024-06,1402,1143,382,5102,503,314231,53,5079.6
2024-06-01,Social,Desktop,United States,2024,2024-Q2,2024-06,23101,18954,14323,42236,15291,1734229,255,24378
2024-06-01,Social,Desktop,United Kingdom,2024,2024-Q2,2024-06,7652,6209,4760,14024,5005,577303,86,8185.37
2024-06-01,Social,Desktop,Germany,2024,2024-Q2,2024-06,4978,4080,3100,9060,3274,372300,55,5227.17
2024-06-01,Social,Desktop,India,2024,2024-Q2,2024-06,6522,5287,4023,11925,4265,497151,73,6905.03
2024-06-01,Social,Desktop,Australia,2024,2024-Q2,2024-06,2931,2407,1842,5318,1935,223401,36,3452.23
2024-06-01,Social,Desktop,Canada,2024,2024-Q2,2024-06,4033,3284,2485,7347,2651,304153,45,4277.38
2024-06-01,Social,Mobile,United States,2024,2024-Q2,2024-06,28188,23182,17659,42443,21399,2149595,316,30486.37
2024-06-01,Social,Mobile,United Kingdom,2024,2024-Q2,2024-06,9504,7764,5907,14075,7089,721829,105,9987.58
2024-06-01,Social,Mobile,Germany,2024,2024-Q2,2024-06,6189,5071,3840,9233,4678,471765,68,6474.58
2024-06-01,Social,Mobile,India,2024,2024-Q2,2024-06,8161,6651,5089,12289,6121,609569,92,8843.79
2024-06-01,Social,Mobile,Australia,2024,2024-Q2,2024-06,3650,3008,2303,5439,2758,277842,41,3864.54
2024-06-01,Social,Mobile,Canada,2024,2024-Q2,2024-06,5081,4133,3132,7670,3814,376080,57,5435.34
2024-06-01,Social,Tablet,United States,2024,2024-Q2,2024-06,4423,3617,2727,7980,2906,334638,48,4633.31
2024-06-01,Social,Tablet,United Kingdom,2024,2024-Q2,2024-06,1496,1212,925,2733,976,113720,16,1449.6
2024-06-01,Social,Tablet,Germany,2024,2024-Q2,2024-06,961,793,610,1747,632,73599,3,283.24
2024-06-01,Social,Tablet,India,2024,2024-Q2,2024-06,1280,1046,795,2331,839,95708,13,1204.57
2024-06-01,Social,Tablet,Australia,2024,2024-Q2,2024-06,565,464,353,1006,375,43166,0,0
2024-06-01,Social,Tablet,Canada,2024,2024-Q2,2024-06,801,655,495,1470,529,59544,0,0
2024-06-01,Referral,Desktop,United States,2024,2024-Q2,2024-06,9877,8059,5151,25684,5125,1543183,190,18208.73
2024-06-01,Referral,Desktop,United Kingdom,2024,2024-Q2,2024-06,3425,2780,1792,9133,1777,543262,65,6202.98
2024-06-01,Referral,Desktop,Germany,2024,2024-Q2,2024-06,2159,1771,1151,5643,1119,347607,42,3976.67
2024-06-01,Referral,Desktop,India,2024,2024-Q2,2024-06,2917,2391,1536,7707,1509,459476,57,5438.09
2024-06-01,Referral,Desktop,Australia,2024,2024-Q2,2024-06,1271,1040,677,3323,655,204472,27,2538.39
2024-06-01,Referral,Desktop,Canada,2024,2024-Q2,2024-06,1825,1505,967,4802,953,285427,35,3390.56
2024-06-01,Referral,Mobile,United States,2024,2024-Q2,2024-06,12234,10023,6461,26312,7263,1909405,229,21794.1
2024-06-01,Referral,Mobile,United Kingdom,2024,2024-Q2,2024-06,4294,3522,2275,9381,2541,675893,84,8067.98
2024-06-01,Referral,Mobile,Germany,2024,2024-Q2,2024-06,2729,2231,1429,5859,1610,431004,54,5093.01
2024-06-01,Referral,Mobile,India,2024,2024-Q2,2024-06,3624,2960,1897,7940,2144,558907,68,6488.74
2024-06-01,Referral,Mobile,Australia,2024,2024-Q2,2024-06,1605,1310,844,3442,937,255686,33,3157.1
2024-06-01,Referral,Mobile,Canada,2024,2024-Q2,2024-06,2246,1841,1185,4859,1333,356814,42,3982.82
2024-06-01,Referral,Tablet,United States,2024,2024-Q2,2024-06,1943,1602,1039,5090,1009,307713,39,3716.39
2024-06-01,Referral,Tablet,United Kingdom,2024,2024-Q2,2024-06,654,534,338,1722,340,101931,11,1017.85
2024-06-01,Referral,Tablet,Germany,2024,2024-Q2,2024-06,419,343,224,1090,218,66352,0,0
2024-06-01,Referral,Tablet,India,2024,2024-Q2,2024-06,573,470,300,1511,303,89516,4,378.22
2024-06-01,Referral,Tablet,Australia,2024,2024-Q2,2024-06,257,213,140,675,136,40509,0,0
2024-06-01,Referral,Tablet,Canada,2024,2024-Q2,2024-06,353,288,184,932,188,54980,0,0
2024-06-01,Email,Desktop,United States,2024,2024-Q2,2024-06,13641,11196,2422,39774,4491,2845188,803,76277.84
2024-06-01,Email,Desktop,United Kingdom,2024,2024-Q2,2024-06,4641,3771,807,13669,1525,942187,269,25661.58
2024-06-01,Email,Desktop,Germany,2024,2024-Q2,2024-06,2970,2432,530,8662,967,619375,175,16560.43
2024-06-01,Email,Desktop,India,2024,2024-Q2,2024-06,4015,3288,703,11720,1342,823611,236,22604.19
2024-06-01,Email,Desktop,Australia,2024,2024-Q2,2024-06,1776,1446,315,5220,584,361134,105,9958.78
2024-06-01,Email,Desktop,Canada,2024,2024-Q2,2024-06,2440,2009,427,7075,801,496283,139,13359.11
2024-06-01,Email,Mobile,United States,2024,2024-Q2,2024-06,16807,13745,2950,40656,6303,3455510,992,94504.51
2024-06-01,Email,Mobile,United Kingdom,2024,2024-Q2,2024-06,5842,4783,1021,14126,2185,1170797,342,32496.62
2024-06-01,Email,Mobile,Germany,2024,2024-Q2,2024-06,3745,3058,663,9047,1394,774362,223,21208.93
2024-06-01,Email,Mobile,India,2024,2024-Q2,2024-06,4980,4071,875,11903,1860,1013432,290,27725.96
2024-06-01,Email,Mobile,Australia,2024,2024-Q2,2024-06,2205,1787,384,5309,819,446685,133,12626.32
2024-06-01,Email,Mobile,Canada,2024,2024-Q2,2024-06,3024,2482,533,7167,1135,623681,175,16635.18
2024-06-01,Email,Tablet,United States,2024,2024-Q2,2024-06,2634,2157,463,7601,865,541821,151,14348.07
2024-06-01,Email,Tablet,United Kingdom,2024,2024-Q2,2024-06,919,759,163,2708,305,186727,53,5105.96
2024-06-01,Email,Tablet,Germany,2024,2024-Q2,2024-06,581,471,103,1699,191,120579,35,3363.74
2024-06-01,Email,Tablet,India,2024,2024-Q2,2024-06,784,646,139,2290,259,159204,46,4388.15
2024-06-01,Email,Tablet,Australia,2024,2024-Q2,2024-06,349,280,56,1041,113,71403,22,2100.1
2024-06-01,Email,Tablet,Canada,2024,2024-Q2,2024-06,477,395,85,1394,155,97440,31,2958.21
2024-06-01,Display,Desktop,United States,2024,2024-Q2,2024-06,8051,6596,5233,12133,5723,433265,56,5272.52
2024-06-01,Display,Desktop,United Kingdom,2024,2024-Q2,2024-06,2748,2273,1801,4157,1999,148997,23,2198.3
2024-06-01,Display,Desktop,Germany,2024,2024-Q2,2024-06,1764,1437,1136,2648,1259,93269,9,842.88
2024-06-01,Display,Desktop,India,2024,2024-Q2,2024-06,2328,1916,1516,3494,1677,125858,16,1482.71
2024-06-01,Display,Desktop,Australia,2024,2024-Q2,2024-06,1057,861,681,1628,760,55739,0,0
2024-06-01,Display,Desktop,Canada,2024,2024-Q2,2024-06,1454,1193,948,2221,1046,78228,3,291.17
2024-06-01,Display,Mobile,United States,2024,2024-Q2,2024-06,10169,8306,6636,12724,8319,545939,72,6829.26
2024-06-01,Display,Mobile,United Kingdom,2024,2024-Q2,2024-06,3403,2782,2200,4203,2795,184396,27,2584.82
2024-06-01,Display,Mobile,Germany,2024,2024-Q2,2024-06,2234,1825,1439,2791,1817,120178,14,1267.96
2024-06-01,Display,Mobile,India,2024,2024-Q2,2024-06,2838,2327,1854,3504,2321,156032,21,1991.01
2024-06-01,Display,Mobile,Australia,2024,2024-Q2,2024-06,1316,1082,857,1640,1077,70332,1,98.91
2024-06-01,Display,Mobile,Canada,2024,2024-Q2,2024-06,1776,1452,1149,2168,1456,97478,7,649.17
2024-06-01,Display,Tablet,United States,2024,2024-Q2,2024-06,1583,1299,1036,2417,1138,86435,4,384.93
2024-06-01,Display,Tablet,United Kingdom,2024,2024-Q2,2024-06,540,442,347,811,390,28744,0,0
2024-06-01,Display,Tablet,Germany,2024,2024-Q2,2024-06,351,284,225,540,252,18685,0,0
2024-06-01,Display,Tablet,India,2024,2024-Q2,2024-06,452,373,295,677,324,24625,0,0
2024-06-01,Display,Tablet,Australia,2024,2024-Q2,2024-06,210,169,133,324,147,11179,0,0
2024-06-01,Display,Tablet,Canada,2024,2024-Q2,2024-06,278,227,181,420,197,15297,0,0
2024-07-01,Organic Search,Desktop,United States,2024,2024-Q3,2024-07,86701,70738,42520,277913,35237,15230480,2787,267843.75
2024-07-01,Organic Search,Desktop,United Kingdom,2024,2024-Q3,2024-07,28822,23818,14396,89826,11872,5242629,901,86278.22
2024-07-01,Organic Search,Desktop,Germany,2024,2024-Q3,2024-07,18711,15246,9177,59032,7689,3332834,580,55538.64
2024-07-01,Organic Search,Desktop,India,2024,2024-Q3,2024-07,24726,20182,12439,77950,10065,4540957,772,72855.8
2024-07-01,Organic Search,Desktop,Australia,2024,2024-Q3,2024-07,11199,9105,5420,34783,4569,2009723,355,33892.03
2024-07-01,Organic Search,Desktop,Canada,2024,2024-Q3,2024-07,15266,12468,7543,48119,6244,2751449,480,45658.72
2024-07-01,Organic Search,Mobile,United States,2024,2024-Q3,2024-07,106744,86703,52714,274856,49164,19452027,3336,313156.29
2024-07-01,Organic Search,Mobile,United Kingdom,2024,2024-Q3,2024-07,35610,28974,17547,91403,16525,6506004,1121,105162.15
2024-07-01,Organic Search,Mobile,Germany,2024,2024-Q3,2024-07,23412,19240,11595,60305,10937,4199748,732,70286.58
2024-07-01,Organic Search,Mobile,India,2024,2024-Q3,2024-07,29800,24418,14854,75351,13973,5512135,926,89135.82
2024-07-01,Organic Search,Mobile,Australia,2024,2024-Q3,2024-07,13697,11165,6771,35298,6382,2480419,422,40310.34
2024-07-01,Organic Search,Mobile,Canada,2024,2024-Q3,2024-07,19316,15779,9573,50657,9020,3500445,619,58938.2
2024-07-01,Organic Search,Tablet,United States,2024,2024-Q3,2024-07,16605,13565,8186,52459,6853,2993567,519,49796.2
2024-07-01,Organic Search,Tablet,United Kingdom,2024,2024-Q3,2024-07,5565,4548,2783,17358,2243,1033585,173,16284.13
2024-07-01,Organic Search,Tablet,Germany,2024,2024-Q3,2024-07,3727,3031,1833,11873,1518,679956,119,11207.06
2024-07-01,Organic Search,Tablet,India,2024,2024-Q3,2024-07,4795,3902,2383,15138,1946,864733,151,14244.14
2024-07-01,Organic Search,Tablet,Australia,2024,2024-Q3,2024-07,2161,1788,1081,6681,890,390132,66,6364.69
2024-07-01,Organic Search,Tablet,Canada,2024,2024-Q3,2024-07,2920,2378,1436,9039,1197,537300,92,8837.77
2024-07-01,Paid Search,Desktop,United States,2024,2024-Q3,2024-07,34913,28648,19756,81505,16825,4872870,1452,139893.6
2024-07-01,Paid Search,Desktop,United Kingdom,2024,2024-Q3,2024-07,11650,9464,6625,26955,5510,1659624,496,46837.69
2024-07-01,Paid Search,Desktop,Germany,2024,2024-Q3,2024-07,7638,6240,4312,17734,3664,1073580,330,31475.28
2024-07-01,Paid Search,Desktop,India,2024,2024-Q3,2024-07,9931,8112,5632,23233,4723,1388792,427,40685.24
2024-07-01,Paid Search,Desktop,Australia,2024,2024-Q3,2024-07,4427,3659,2557,10275,2126,626347,190,18256.37
2024-07-01,Paid Search,Desktop,Canada,2024,2024-Q3,2024-07,6141,4964,3437,14261,2906,865894,261,24868.7
2024-07-01,Paid Search,Mobile,United States,2024,2024-Q3,2024-07,42889,35202,24320,81809,23594,6034364,1821,175944.94
2024-07-01,Paid Search,Mobile,United Kingdom,2024,2024-Q3,2024-07,14347,11766,8204,27004,7882,2021891,600,57335.01
2024-07-01,Paid Search,Mobile,Germany,2024,2024-Q3,2024-07,9345,7650,5319,17854,5131,1309359,394,38103.19
2024-07-01,Paid Search,Mobile,India,2024,2024-Q3,2024-07,12618,10303,7115,24239,6857,1765762,542,51677.09
2024-07-01,Paid Search,Mobile,Australia,2024,2024-Q3,2024-07,5538,4540,3106,10727,3064,774941,236,22518.03
2024-07-01,Paid Search,Mobile,Canada,2024,2024-Q3,2024-07,7666,6284,4347,14663,4187,1053886,328,31530.93
2024-07-01,Paid Search,Tablet,United States,2024,2024-Q3,2024-07,6748,5471,3789,15732,3201,938290,280,26330.64
2024-07-01,Paid Search,Tablet,United Kingdom,2024,2024-Q3,2024-07,2277,1855,1297,5329,1081,317074,98,9319.71
2024-07-01,Paid Search,Tablet,Germany,2024,2024-Q3,2024-07,1459,1196,827,3303,704,207510,62,5973.03
2024-07-01,Paid Search,Tablet,India,2024,2024-Q3,2024-07,1923,1576,1098,4455,923,270031,81,7734.09
2024-07-01,Paid Search,Tablet,Australia,2024,2024-Q3,2024-07,859,706,489,1965,405,121903,35,3329.27
2024-07-01,Paid Search,Tablet,Canada,2024,2024-Q3,2024-07,1244,1020,704,2925,597,171768,53,5038.78
2024-07-01,Direct,Desktop,United States,2024,2024-Q3,2024-07,43002,35130,11634,157262,15354,9521495,1652,157313.4
2024-07-01,Direct,Desktop,United Kingdom,2024,2024-Q3,2024-07,14547,11885,3939,53761,5191,3216206,573,54923.27
2024-07-01,Direct,Desktop,Germany,2024,2024-Q3,2024-07,9282,7632,2532,33428,3360,2082988,358,34095.44
2024-07-01,Direct,Desktop,India,2024,2024-Q3,2024-07,12233,9946,3315,44920,4413,2739283,474,45241.01
2024-07-01,Direct,Desktop,Australia,2024,2024-Q3,2024-07,5537,4543,1513,20088,1966,1255516,212,19860.73
2024-07-01,Direct,Desktop,Canada,2024,2024-Q3,2024-07,7758,6368,2111,28635,2807,1732334,301,28816.62
2024-07-01,Direct,Mobile,United States,2024,2024-Q3,2024-07,52599,43368,14441,153653,21656,11859962,1982,190836.21
2024-07-01,Direct,Mobile,United Kingdom,2024,2024-Q3,2024-07,17998,14623,4825,54566,7390,4038825,692,65924.51
2024-07-01,Direct,Mobile,Germany,2024,2024-Q3,2024-07,11759,9686,3194,35599,4826,2579888,457,43129.29
2024-07-01,Direct,Mobile,India,2024,2024-Q3,2024-07,15437,12618,4146,46373,6342,3371111,604,58122.14
2024-07-01,Direct,Mobile,Australia,2024,2024-Q3,2024-07,6862,5604,1874,20458,2789,1544759,267,25145.53
2024-07-01,Direct,Mobile,Canada,2024,2024-Q3,2024-07,9597,7792,2585,28551,3907,2181548,367,34828.66
2024-07-01,Direct,Tablet,United States,2024,2024-Q3,2024-07,8199,6770,2253,29314,2973,1845365,314,30009.27
2024-07-01,Direct,Tablet,United Kingdom,2024,2024-Q3,2024-07,2783,2281,755,9994,998,612304,106,10148.1
2024-07-01,Direct,Tablet,Germany,2024,2024-Q3,2024-07,1793,1465,491,6461,635,409516,68,6446.83
2024-07-01,Direct,Tablet,India,2024,2024-Q3,2024-07,2442,1993,652,8973,879,534698,94,9023.78
2024-07-01,Direct,Tablet,Australia,2024,2024-Q3,2024-07,1072,883,295,3956,385,238583,42,4010.05
2024-07-01,Direct,Tablet,Canada,2024,2024-Q3,2024-07,1513,1241,408,5449,547,334268,57,5531.38
2024-07-01,Social,Desktop,United States,2024,2024-Q3,2024-07,23037,18923,14529,41729,15328,1755872,253,24057.85
2024-07-01,Social,Desktop,United Kingdom,2024,2024-Q3,2024-07,8106,6627,5071,14716,5319,613366,90,8596.08
2024-07-01,Social,Desktop,Germany,2024,2024-Q3,2024-07,5216,4252,3259,9467,3403,408130,60,5652.98
2024-07-01,Social,Desktop,India,2024,2024-Q3,2024-07,6878,5627,4265,12612,4522,510900,76,7253.61
2024-07-01,Social,Desktop,Australia,2024,2024-Q3,2024-07,3059,2518,1924,5577,2024,231446,35,3398.23
2024-07-01,Social,Desktop,Canada,2024,2024-Q3,2024-07,4254,3483,2651,7560,2818,324662,45,4287.22
2024-07-01,Social,Mobile,United States,2024,2024-Q3,2024-07,29751,24309,18316,44535,22213,2221770,337,31861.34
2024-07-01,Social,Mobile,United Kingdom,2024,2024-Q3,2024-07,10115,8303,6263,15320,7641,757823,113,10841.25
2024-07-01,Social,Mobile,Germany,2024,2024-Q3,2024-07,6422,5244,4025,9580,4786,489728,73,6937.58
2024-07-01,Social,Mobile,India,2024,2024-Q3,2024-07,8733,7121,5477,12980,6517,671656,99,9387.39
2024-07-01,Social,Mobile,Australia,2024,2024-Q3,2024-07,3843,3112,2368,5781,2853,289167,45,4258.28
2024-07-01,Social,Mobile,Canada,2024,2024-Q3,2024-07,5238,4322,3299,7792,3940,396483,56,5382.82
2024-07-01,Social,Tablet,United States,2024,2024-Q3,2024-07,4621,3761,2883,8355,3033,353561,49,4573.1
2024-07-01,Social,Tablet,United Kingdom,2024,2024-Q3,2024-07,1600,1311,991,2952,1059,118661,20,1909.91
2024-07-01,Social,Tablet,Germany,2024,2024-Q3,2024-07,1028,839,635,1881,674,77283,7,678.44
2024-07-01,Social,Tablet,India,2024,2024-Q3,2024-07,1316,1077,818,2376,882,100390,12,1094.83
2024-07-01,Social,Tablet,Australia,2024,2024-Q3,2024-07,598,484,375,1094,387,45310,0,0
2024-07-01,Social,Tablet,Canada,2024,2024-Q3,2024-07,833,680,520,1519,551,64310,0,0
2024-07-01,Referral,Desktop,United States,2024,2024-Q3,2024-07,10442,8498,5532,27521,5352,1671447,205,19199.64
2024-07-01,Referral,Desktop,United Kingdom,2024,2024-Q3,2024-07,3620,2985,1914,9512,1891,567987,68,6471.96
2024-07-01,Referral,Desktop,Germany,2024,2024-Q3,2024-07,2311,1905,1227,6091,1202,357817,43,4097.3
2024-07-01,Referral,Desktop,India,2024,2024-Q3,2024-07,2978,2451,1584,7629,1554,472090,59,5687.66
2024-07-01,Referral,Desktop,Australia,2024,2024-Q3,2024-07,1376,1123,724,3633,710,215201,29,2778.48
2024-07-01,Referral,Desktop,Canada,2024,2024-Q3,2024-07,1898,1548,1002,5043,985,297992,39,3732.41
2024-07-01,Referral,Mobile,United States,2024,2024-Q3,2024-07,13060,10715,6937,28358,7672,2059938,252,24194.52
2024-07-01,Referral,Mobile,United Kingdom,2024,2024-Q3,2024-07,4449,3613,2339,9414,2617,710442,82,7768.5
2024-07-01,Referral,Mobile,Germany,2024,2024-Q3,2024-07,2863,2320,1505,6260,1686,447797,54,5116.28
2024-07-01,Referral,Mobile,India,2024,2024-Q3,2024-07,3717,3062,1981,7957,2199,593781,73,6989.13
2024-07-01,Referral,Mobile,Australia,2024,2024-Q3,2024-07,1693,1397,896,3635,1016,265857,34,3291.58
2024-07-01,Referral,Mobile,Canada,2024,2024-Q3,2024-07,2297,1869,1214,4903,1356,365126,44,4145.75
2024-07-01,Referral,Tablet,United States,2024,2024-Q3,2024-07,2031,1650,1057,5409,1057,322400,40,3829.82
2024-07-01,Referral,Tablet,United Kingdom,2024,2024-Q3,2024-07,681,559,358,1771,354,106260,8,737.16
2024-07-01,Referral,Tablet,Germany,2024,2024-Q3,2024-07,458,371,240,1210,238,72282,0,0
2024-07-01,Referral,Tablet,India,2024,2024-Q3,2024-07,594,485,311,1558,305,93696,5,476.46
2024-07-01,Referral,Tablet,Australia,2024,2024-Q3,2024-07,270,222,145,723,141,41264,0,0
2024-07-01,Referral,Tablet,Canada,2024,2024-Q3,2024-07,364,297,191,944,190,58723,0,0
2024-07-01,Email,Desktop,United States,2024,2024-Q3,2024-07,14314,11707,2509,42143,4721,2883426,850,81663.5
2024-07-01,Email,Desktop,United Kingdom,2024,2024-Q3,2024-07,4777,3952,854,13828,1584,983000,274,26273.14
2024-07-01,Email,Desktop,Germany,2024,2024-Q3,2024-07,3190,2604,554,9363,1053,647924,184,17573.55
2024-07-01,Email,Desktop,India,2024,2024-Q3,2024-07,4204,3431,736,12479,1374,848919,251,23692.25
2024-07-01,Email,Desktop,Australia,2024,2024-Q3,2024-07,1888,1550,330,5634,624,374083,112,10813.12
2024-07-01,Email,Desktop,Canada,2024,2024-Q3,2024-07,2600,2124,454,7615,853,531185,152,14463.12
2024-07-01,Email,Mobile,United States,2024,2024-Q3,2024-07,18144,14762,3192,43887,6721,3736409,1080,101973.99
2024-07-01,Email,Mobile,United Kingdom,2024,2024-Q3,2024-07,6045,4949,1066,14477,2270,1251654,360,34230.13
2024-07-01,Email,Mobile,Germany,2024,2024-Q3,2024-07,3881,3187,681,9317,1469,778267,223,21617.93
2024-07-01,Email,Mobile,India,2024,2024-Q3,2024-07,5093,4179,901,12118,1906,1064177,299,28239.72
2024-07-01,Email,Mobile,Australia,2024,2024-Q3,2024-07,2338,1912,410,5661,885,478491,134,12857.2
2024-07-01,Email,Mobile,Canada,2024,2024-Q3,2024-07,3294,2693,578,8109,1236,668547,198,18842.56
2024-07-01,Email,Tablet,United States,2024,2024-Q3,2024-07,2835,2315,494,8369,932,576017,167,15865.72
2024-07-01,Email,Tablet,United Kingdom,2024,2024-Q3,2024-07,942,767,166,2755,311,198619,53,5051.41
2024-07-01,Email,Tablet,Germany,2024,2024-Q3,2024-07,634,521,112,1891,208,125611,40,3818.71
2024-07-01,Email,Tablet,India,2024,2024-Q3,2024-07,800,653,140,2333,266,164210,45,4250.07
2024-07-01,Email,Tablet,Australia,2024,2024-Q3,2024-07,364,299,60,1063,119,74029,25,2432.91
2024-07-01,Email,Tablet,Canada,2024,2024-Q3,2024-07,500,408,89,1466,160,103961,31,2941.75
2024-07-01,Display,Desktop,United States,2024,2024-Q3,2024-07,8573,6998,5507,12976,6153,465594,62,5917.57
2024-07-01,Display,Desktop,United Kingdom,2024,2024-Q3,2024-07,2894,2345,1861,4425,2050,153258,24,2288.98
2024-07-01,Display,Desktop,Germany,2024,2024-Q3,2024-07,1923,1579,1232,2940,1390,101872,12,1140.51
2024-07-01,Display,Desktop,India,2024,2024-Q3,2024-07,2424,1979,1557,3695,1742,128566,17,1591.1
2024-07-01,Display,Desktop,Australia,2024,2024-Q3,2024-07,1106,902,718,1668,789,60133,0,0
2024-07-01,Display,Desktop,Canada,2024,2024-Q3,2024-07,1547,1251,992,2357,1099,85363,3,298.56
2024-07-01,Display,Mobile,United States,2024,2024-Q3,2024-07,10457,8639,6797,12986,8654,559940,76,7341.59
2024-07-01,Display,Mobile,United Kingdom,2024,2024-Q3,2024-07,3568,2924,2325,4387,2917,195899,28,2639.64
2024-07-01,Display,Mobile,Germany,2024,2024-Q3,2024-07,2332,1917,1515,2915,1919,126090,17,1593.84
2024-07-01,Display,Mobile,India,2024,2024-Q3,2024-07,3128,2549,2002,3938,2542,165106,26,2450.44
2024-07-01,Display,Mobile,Australia,2024,2024-Q3,2024-07,1368,1130,891,1680,1133,73757,0,0
2024-07-01,Display,Mobile,Canada,2024,2024-Q3,2024-07,1906,1554,1234,2387,1560,100889,9,852.63
2024-07-01,Display,Tablet,United States,2024,2024-Q3,2024-07,1681,1369,1065,2568,1201,88004,8,764.15
2024-07-01,Display,Tablet,United Kingdom,2024,2024-Q3,2024-07,554,453,365,844,398,29690,0,0
2024-07-01,Display,Tablet,Germany,2024,2024-Q3,2024-07,360,295,233,543,260,19555,0,0
2024-07-01,Display,Tablet,India,2024,2024-Q3,2024-07,485,392,316,738,343,26229,0,0
2024-07-01,Display,Tablet,Australia,2024,2024-Q3,2024-07,217,173,133,325,153,11574,0,0
2024-07-01,Display,Tablet,Canada,2024,2024-Q3,2024-07,306,252,196,473,220,16226,0,0
